"last_name, first_name","player_id","year","player_age","ab","pa","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","r_total_caught_stealing","r_total_stolen_base","b_hit_by_pitch","b_intent_walk","b_sac_fly","woba","sprint_speed"
"Albies, Ozzie",645277,2021,24,629,686,86,40,7,30,128,47,18.7,6.9,".259",".488",".310","0.798","0.229",".278","4","20","3","2","7",".336","28.4"
"Merrifield, Whit",593160,2021,32,664,720,129,42,3,10,103,40,14.3,5.6,".277",".395",".317","0.712","0.118",".309","4","40","4","1","12",".306","28.6"
"Raley, Luke",670042,2021,26,66,72,9,1,0,2,25,2,34.7,2.8,".182",".288",".250","0.538","0.106",".256","0","0","4","1","0",".236","28.9"
"Rooker Jr., Brent",667670,2021,26,189,213,19,10,0,9,70,15,32.9,7,".201",".397",".291","0.688","0.196",".264","0","0","9","0","0",".301","27.2"
"Rivera, René",425784,2021,37,69,78,11,3,0,2,29,4,37.2,5.1,".232",".362",".293","0.655","0.130",".368","0","0","2","0","0",".288","26.0"
"Hamilton, Billy",571740,2021,30,127,135,15,8,3,2,47,4,34.8,3,".220",".378",".242","0.620","0.158",".329","0","9","0","0","1",".262","29.5"
"Bruce, Jay",457803,2021,34,34,39,2,1,0,1,13,5,33.3,12.8,".118",".235",".231","0.466","0.117",".150","0","0","0","0","0",".217","23.2"
"Martinez, Carlos",593372,2021,29,24,25,1,1,0,0,15,0,60,0,".083",".125",".083","0.208","0.042",".222","0","0","0","0","0",".088","23.1"
"Gurriel Jr., Yuli",493329,2021,37,530,605,123,31,0,15,68,59,11.2,9.8,".319",".462",".383","0.845","0.143",".336","1","1","4","2","12",".363","27.0"
"Lauer, Eric",641778,2021,26,26,37,3,0,0,1,15,3,40.5,8.1,".154",".269",".258","0.527","0.115",".273","0","0","1","0","1",".240","23.5"
"Smith, Will",669257,2021,26,414,501,61,19,2,25,101,58,20.2,11.6,".258",".495",".365","0.860","0.237",".274","0","3","18","4","11",".364","27.7"
"Motter, Taylor",600301,2021,31,26,29,3,1,1,0,8,3,27.6,10.3,".192",".308",".276","0.584","0.116",".278","0","0","0","0","0",".259","26.0"
"Lucroy, Jonathan",518960,2021,35,19,23,5,1,0,0,4,3,17.4,13,".316",".368",".409","0.777","0.052",".400","0","0","0","0","0",".351","26.0"
"Fortes, Nick",663743,2021,24,31,34,5,0,0,4,8,3,23.5,8.8,".290",".677",".353","1.030","0.387",".263","0","1","0","0","0",".426","26.2"
"White, Mitch",669952,2021,26,15,16,0,0,0,0,11,1,68.8,6.3,".000",".000",".063","0.063","0.000",".000","0","0","0","0","0",".043",
"Vierling, Matt",663837,2021,24,71,77,17,3,1,2,20,4,26,5.2,".324",".479",".364","0.843","0.155",".420","0","2","1","1","1",".356","29.1"
"Peterson, Jace",607054,2021,31,259,302,46,11,1,6,68,38,22.5,12.6,".247",".367",".348","0.715","0.120",".310","1","10","3","0","2",".318","28.1"
"Camargo, Johan",622666,2021,27,16,18,0,0,0,0,6,2,33.3,11.1,".000",".000",".111","0.111","0.000",".000","0","0","0","0","0",".077","23.1"
"Fargas, Johneshwy",641561,2021,26,52,54,8,3,2,0,15,1,27.8,1.9,".250",".385",".264","0.649","0.135",".351","2","1","0","0","0",".275","28.2"
"Kim, Ha-Seong",673490,2021,25,267,298,32,12,2,8,71,22,23.8,7.4,".202",".352",".270","0.622","0.150",".241","1","6","4","1","3",".270","28.4"
"Campbell, Eric",493472,2021,34,11,12,3,0,0,0,1,1,8.3,8.3,".273",".273",".333","0.606","0.000",".300","0","0","0","0","0",".277","25.7"
"Musgrove, Joe",605397,2021,28,51,57,5,2,0,0,23,1,40.4,1.8,".137",".176",".151","0.327","0.039",".241","0","0","0","0","1",".143","26.8"
"Crowe, Wil",640444,2021,26,35,41,1,1,0,0,14,1,34.1,2.4,".057",".086",".108","0.194","0.029",".095","0","0","1","0","0",".096","22.3"
"Eaton, Adam",594809,2021,32,254,288,33,10,2,6,71,22,24.7,7.6,".201",".327",".282","0.609","0.126",".253","0","3","7","0","1",".271","28.0"
"Widener, Taylor",642203,2021,26,16,18,1,0,0,0,11,1,61.1,5.6,".063",".063",".118","0.181","0.000",".200","0","0","0","0","0",".092","22.6"
"Lester, Jon",452657,2021,37,48,51,5,2,0,1,24,2,47.1,3.9,".167",".271",".200","0.471","0.104",".304","0","0","0","0","0",".205",
"Hernández, Elieser",622694,2021,26,14,18,1,0,0,0,7,0,38.9,0,".071",".071",".071","0.142","0.000",".143","0","0","0","0","0",".063",
"Smith, Dominic",642086,2021,26,446,493,78,20,0,11,112,32,22.7,6.5,".244",".363",".304","0.667","0.119",".298","1","2","9","2","6",".291","26.3"
"Arozarena, Randy",668227,2021,26,529,604,90,32,3,20,170,56,28.1,9.3,".274",".459",".356","0.815","0.185",".363","10","20","14","4","5",".350","28.7"
"Moniak, Mickey",666160,2021,23,33,37,2,0,0,1,16,3,43.2,8.1,".091",".182",".167","0.349","0.091",".125","0","0","0","1","0",".147","28.1"
"Florial, Estevan",664314,2021,23,20,25,3,2,0,1,6,5,24,20,".300",".550",".440","0.990","0.250",".385","0","1","0","0","0",".423","29.2"
"Sanchez, Adrián",506703,2021,30,35,38,7,2,0,0,4,3,10.5,7.9,".257",".314",".316","0.630","0.057",".290","0","0","0","1","0",".271","25.8"
"Bellinger, Cody",641355,2021,25,315,350,31,9,2,10,94,31,26.9,8.9,".165",".302",".240","0.542","0.137",".196","1","3","1","2","3",".237","28.0"
"Buxton, Byron",621439,2021,27,235,254,30,23,0,19,62,13,24.4,5.1,".306",".647",".358","1.005","0.341",".344","1","9","6","0","0",".419","29.9"
"Williams, Nick",608384,2021,27,10,13,0,0,0,0,4,1,30.8,7.7,".000",".000",".231","0.231","0.000",".000","0","0","2","0","0",".164",
"Rojas, Jose",670351,2021,28,168,184,15,14,0,6,50,15,27.2,8.2,".208",".399",".277","0.676","0.191",".259","1","2","1","0","0",".292","27.2"
"Narváez, Omar",553882,2021,29,391,445,73,20,0,11,84,41,18.9,9.2,".266",".402",".342","0.744","0.136",".308","0","0","7","3","6",".322","25.3"
"Carpenter, Matt",572761,2021,35,207,249,20,11,1,3,77,35,30.9,14.1,".169",".275",".305","0.580","0.106",".250","0","2","6","1","1",".269","25.7"
"Guzmán, Ronald",608597,2021,26,16,17,0,0,0,1,6,1,35.3,5.9,".063",".250",".118","0.368","0.187",".000","0","0","0","0","0",".159","24.3"
"Wisdom, Patrick",621550,2021,29,338,375,37,13,0,28,153,32,40.8,8.5,".231",".518",".305","0.823","0.287",".318","1","4","4","1","0",".346","28.1"
"McCarthy, Jake",664983,2021,23,59,70,8,3,0,2,23,8,32.9,11.4,".220",".373",".333","0.706","0.153",".324","2","3","2","0","0",".315","30.4"
"Tellez, Rowdy",642133,2021,26,297,325,45,14,2,11,65,23,20,7.1,".242",".414",".305","0.719","0.172",".275","0","0","4","4","1",".306","25.1"
"Brosseau, Mike",670712,2021,27,150,169,14,9,0,5,53,15,31.4,8.9,".187",".347",".266","0.613","0.160",".245","0","2","2","0","2",".268","27.9"
"Burnes, Corbin",669203,2021,26,52,59,8,0,0,0,26,3,44.1,5.1,".154",".154",".200","0.354","0.000",".308","0","0","0","0","0",".166","22.8"
"Fried, Max",608331,2021,27,55,67,12,3,0,0,18,4,26.9,6,".273",".327",".322","0.649","0.054",".405","0","0","0","0","0",".289","26.0"
"Hampson, Garrett",641658,2021,26,453,494,68,21,6,11,118,33,23.9,6.7,".234",".380",".289","0.669","0.146",".291","7","17","3","2","2",".288","29.8"
"Casali, Curt",592200,2021,32,200,231,25,11,1,5,66,26,28.6,11.3,".210",".350",".313","0.663","0.140",".287","0","0","4","4","0",".289","25.0"
"Bryant, Kris",592178,2021,29,513,586,77,32,2,25,135,62,23,10.6,".265",".481",".353","0.834","0.216",".313","2","10","9","4","2",".356","27.9"
"Calhoun, Willie",641432,2021,26,260,284,46,10,3,6,34,21,12,7.4,".250",".381",".310","0.691","0.131",".267","2","0","2","0","1",".301","26.2"
"Davis, Jonathan",641505,2021,29,87,103,9,1,0,1,26,12,25.2,11.7,".126",".172",".252","0.424","0.046",".164","1","4","3","0","1",".210","28.6"
"Díaz, Lewin",650331,2021,24,122,128,12,4,1,8,33,6,25.8,4.7,".205",".451",".242","0.693","0.246",".210","0","0","0","1","0",".288","25.4"
"Walker, Christian",572233,2021,30,401,445,64,23,1,10,106,38,23.8,8.5,".244",".382",".315","0.697","0.138",".307","0","0","4","1","2",".304","27.4"
"Carrasco, Carlos",471911,2021,34,15,19,0,0,0,0,10,0,52.6,0,".000",".000",".000","0.000","0.000",".000","0","0","0","0","0",".000",
"Young, Andrew",670370,2021,27,91,104,6,7,0,6,45,6,43.3,5.8,".209",".484",".298","0.782","0.275",".317","0","0","6","0","1",".332","28.1"
"McCann, James",543510,2021,31,375,412,64,12,1,10,115,32,27.9,7.8,".232",".349",".294","0.643","0.117",".304","2","1","2","1","3",".281","26.7"
"Jiménez, Eloy",650391,2021,24,213,231,33,10,0,10,57,16,24.7,6.9,".249",".437",".303","0.740","0.188",".293","0","0","1","0","1",".317","27.5"
"Machado, Manny",592518,2021,28,564,640,96,31,2,28,102,63,15.9,9.8,".278",".489",".347","0.836","0.211",".290","3","12","2","10","11",".350","26.5"
"Lucchesi, Joey",664192,2021,28,10,11,0,0,0,0,7,1,63.6,9.1,".000",".000",".091","0.091","0.000",".000","0","0","0","0","0",".063",
"Wade, Tyler",642180,2021,26,127,145,28,5,1,0,37,16,25.5,11,".268",".323",".354","0.677","0.055",".378","6","17","1","1","0",".304","29.1"
"Cron, C.J.",543068,2021,31,470,547,72,31,1,28,117,60,21.4,11,".281",".530",".375","0.905","0.249",".316","0","1","13","3","4",".383","26.0"
"Andrus, Elvis",462101,2021,32,497,541,91,25,2,3,81,31,15,5.7,".243",".320",".294","0.614","0.077",".283","2","12","6","2","4",".270","26.7"
"Nido, Tomás",621512,2021,27,153,161,25,5,1,3,44,5,27.3,3.1,".222",".327",".261","0.588","0.105",".292","0","1","3","1","0",".254","25.6"
"Odor, Rougned",596059,2021,27,322,361,38,12,0,15,100,27,27.7,7.5,".202",".379",".286","0.665","0.177",".242","1","0","11","2","0",".289","26.8"
"Schoop, Jonathan",570731,2021,29,623,674,120,30,1,22,133,37,19.7,5.5,".278",".435",".320","0.755","0.157",".317","0","2","6","0","8",".324","27.0"
"Long, Sam",669674,2021,25,10,11,1,0,0,0,4,0,36.4,0,".100",".100",".100","0.200","0.000",".167","0","0","0","0","0",".088",
"Wong, Connor",657136,2021,25,13,14,2,1,1,0,7,1,50,7.1,".308",".538",".357","0.895","0.230",".667","0","0","0","0","0",".376",
"Rogers, Jake",668670,2021,26,113,127,13,5,3,6,46,11,36.2,8.7,".239",".496",".306","0.802","0.257",".344","0","1","0","0","0",".339","27.3"
"Lavarnway, Ryan",543432,2021,33,28,30,4,3,0,0,10,1,33.3,3.3,".250",".357",".276","0.633","0.107",".389","0","0","0","0","0",".274","24.7"
"Oviedo, Johan",670912,2021,23,20,22,3,0,0,0,9,2,40.9,9.1,".150",".150",".227","0.377","0.000",".273","0","0","0","0","0",".183","25.8"
"Phillips, Brett",621433,2021,27,253,292,26,9,4,13,113,33,38.7,11.3,".206",".427",".300","0.727","0.221",".302","3","14","2","0","2",".313","28.5"
"Bogaerts, Xander",593428,2021,28,529,603,98,34,1,23,113,62,18.7,10.3,".295",".493",".370","0.863","0.198",".333","1","5","5","2","7",".368","27.7"
"Alvarez, Yordan",670541,2021,24,537,598,80,35,1,33,145,50,24.2,8.4,".277",".531",".346","0.877","0.254",".320","0","1","8","3","3",".369","26.4"
"Galvis, Freddy",520471,2021,31,356,394,56,15,1,14,77,27,19.5,6.9,".242",".407",".302","0.709","0.165",".269","0","1","5","1","3",".305","25.9"
"Calhoun, Kole",594777,2021,33,166,182,26,8,0,5,41,15,22.5,8.2,".235",".373",".297","0.670","0.138",".281","0","1","0","0","1",".292","24.8"
"Lee, Khalil",666137,2021,23,18,18,0,1,0,0,13,0,72.2,0,".056",".111",".056","0.167","0.055",".200","0","0","0","0","0",".069",
"Madrigal, Nick",663611,2021,24,200,215,45,10,4,2,17,11,7.9,5.1,".305",".425",".349","0.774","0.120",".324","2","1","3","0","1",".335","28.0"
"Short, Zack",670097,2021,26,156,184,12,4,0,6,59,22,32.1,12,".141",".282",".239","0.521","0.141",".165","0","2","0","1","6",".230","28.3"
"Castro, Harold",605612,2021,27,315,339,72,13,1,3,72,14,21.2,4.1,".283",".359",".310","0.669","0.076",".351","1","1","1","0","5",".291","26.2"
"Sánchez, Jesús",660821,2021,23,227,251,33,8,2,14,78,20,31.1,8,".251",".489",".319","0.808","0.238",".316","1","0","3","3","1",".339","27.9"
"Garcia, Aramis",605244,2021,28,88,94,14,1,0,3,28,1,29.8,1.1,".205",".318",".239","0.557","0.113",".263","0","0","3","0","0",".244","25.9"
"Gallen, Zac",668678,2021,25,32,42,4,2,0,0,18,1,42.9,2.4,".188",".250",".212","0.462","0.062",".429","0","0","0","0","0",".203","26.1"
"Tejeda, Anderson",660731,2021,23,16,17,1,0,0,0,10,1,58.8,5.9,".063",".063",".118","0.181","0.000",".167","0","1","0","0","0",".092",
"Buehler, Walker",621111,2021,26,69,82,5,2,0,0,45,5,54.9,6.1,".101",".130",".162","0.292","0.029",".292","0","0","0","0","0",".140","24.7"
"Beer, Seth",666179,2021,24,9,10,2,1,0,1,3,1,30,10,".444",".889",".500","1.389","0.445",".600","0","0","0","0","0",".570",
"Martinez, J.D.",502110,2021,33,570,634,90,42,3,28,150,55,23.7,8.7,".286",".518",".349","0.867","0.232",".340","0","0","3","6","5",".364","26.1"
"Trejo, Alan",676701,2021,25,46,50,7,2,0,1,15,3,30,6,".217",".326",".260","0.586","0.109",".290","0","0","0","1","1",".245","26.9"
"Castillo, Luis",622491,2021,28,49,59,6,2,0,0,23,1,39,1.7,".163",".204",".180","0.384","0.041",".308","0","0","0","0","0",".169","25.0"
"Williams, Trevor",592866,2021,29,25,28,5,0,0,0,9,1,32.1,3.6,".200",".200",".231","0.431","0.000",".313","0","0","0","0","0",".196","20.3"
"Espinal, Santiago",669289,2021,26,222,246,53,13,1,2,30,22,12.2,8.9,".311",".405",".376","0.781","0.094",".353","1","6","1","0","0",".344","27.3"
"Heath, Nick",670084,2021,27,35,39,4,1,0,0,15,4,38.5,10.3,".143",".171",".231","0.402","0.028",".250","2","0","0","1","0",".180","29.1"
"Beaty, Matt",607461,2021,28,204,234,43,4,1,7,44,20,18.8,8.5,".270",".402",".363","0.765","0.132",".314","2","2","10","0","0",".339","27.1"
"Stewart, DJ",621466,2021,27,270,318,33,10,0,12,89,44,28,13.8,".204",".374",".324","0.698","0.170",".254","0","0","4","1","0",".310","26.7"
"Arenado, Nolan",571448,2021,30,593,653,80,34,3,34,96,50,14.7,7.7,".255",".494",".312","0.806","0.239",".249","0","2","3","8","7",".336","25.5"
"Gittens, Chris",656467,2021,27,36,44,3,0,0,1,13,7,29.5,15.9,".111",".194",".250","0.444","0.083",".130","0","0","0","0","1",".216","25.3"
"Guillorme, Luis",641645,2021,26,132,156,31,3,0,1,23,23,14.7,14.7,".265",".311",".374","0.685","0.046",".315","2","0","0","2","0",".311","25.9"
"Arcia, Orlando",606115,2021,26,81,89,11,3,0,2,19,7,21.3,7.9,".198",".309",".258","0.567","0.111",".230","0","1","0","1","1",".245","26.8"
"Olson, Matt",621566,2021,27,565,673,79,35,0,39,113,88,16.8,13.1,".271",".540",".371","0.911","0.269",".269","1","4","9","12","11",".379","25.9"
"Poteet, Cody",547001,2021,26,10,11,1,0,0,0,3,0,27.3,0,".100",".100",".100","0.200","0.000",".143","0","0","0","0","0",".088","22.9"
"Donaldson, Josh",518626,2021,35,457,543,61,26,0,26,114,74,21,13.6,".247",".475",".352","0.827","0.228",".268","0","0","4","2","8",".353","24.6"
"Plawecki, Kevin",608700,2021,30,157,173,35,7,0,3,26,12,15,6.9,".287",".389",".349","0.738","0.102",".328","0","0","3","0","0",".325","25.5"
"O'Neill, Tyler",641933,2021,26,482,537,76,26,2,34,168,38,31.3,7.1,".286",".560",".352","0.912","0.274",".366","4","15","13","0","4",".384","29.6"
"Harrison, Monte",656509,2021,25,10,11,1,1,0,0,3,0,27.3,0,".200",".300",".200","0.500","0.100",".286","1","0","0","0","0",".212","27.8"
"Lowe, Nathaniel",663993,2021,25,557,642,102,24,3,18,162,80,25.2,12.5,".264",".415",".357","0.772","0.151",".339","0","8","2","2","3",".337","27.3"
"Ramírez, José",608070,2021,28,552,636,74,32,5,36,87,72,13.7,11.3,".266",".538",".355","0.893","0.272",".256","4","27","7","10","5",".372","28.1"
"Sosa, Edmundo",624641,2021,25,288,326,60,8,4,6,63,17,19.3,5.2,".271",".389",".346","0.735","0.118",".326","4","4","17","2","2",".322","29.6"
"Wood, Alex",622072,2021,30,38,47,0,0,0,0,26,5,55.3,10.6,".000",".000",".116","0.116","0.000",".000","1","0","0","0","0",".080","22.5"
"Marcano, Tucupita",672779,2021,21,44,50,7,1,0,0,9,6,18,12,".182",".205",".280","0.485","0.023",".229","1","0","0","0","0",".231","28.6"
"Pujols, Albert",405395,2021,41,275,296,45,3,0,17,45,14,15.2,4.7,".236",".433",".284","0.717","0.197",".223","0","2","5","3","2",".302","22.5"
"Segura, Jean",516416,2021,31,514,567,105,27,3,14,78,39,13.8,6.9,".290",".436",".348","0.784","0.146",".317","3","9","9","3","4",".338","27.3"
"Gonzalez, Romy",663853,2021,24,32,33,5,3,0,0,11,1,33.3,3,".250",".344",".273","0.617","0.094",".381","0","0","0","0","0",".267","28.0"
"Mazeika, Patrick",664850,2021,27,79,87,11,3,0,1,18,4,20.7,4.6,".190",".266",".253","0.519","0.076",".230","0","0","3","1","1",".228","25.8"
"Chang, Yu",644374,2021,25,237,251,28,14,3,9,69,11,27.5,4.4,".228",".426",".267","0.693","0.198",".281","0","1","2","0","1",".294","28.3"
"VanMeter, Josh",642165,2021,26,274,310,33,17,2,6,83,33,26.8,10.6,".212",".354",".297","0.651","0.142",".278","2","3","1","0","2",".287","26.8"
"Smith, Riley",642092,2021,26,16,17,0,0,0,0,11,0,64.7,0,".000",".000",".000","0.000","0.000",".000","0","0","0","0","0",".000",
"Brinson, Lewis",621446,2021,27,274,290,39,14,0,9,72,13,24.8,4.5,".226",".376",".263","0.639","0.150",".273","1","1","1","0","1",".275","28.6"
"Fraley, Jake",641584,2021,26,214,265,29,7,0,9,71,46,26.8,17.4,".210",".369",".352","0.721","0.159",".265","2","10","2","1","2",".322","27.7"
"Anderson, Tyler",542881,2021,31,39,40,3,0,0,1,29,1,72.5,2.5,".103",".179",".125","0.304","0.076",".333","0","0","0","0","0",".133",
"Dalbec, Bobby",666915,2021,26,417,453,49,21,5,25,156,28,34.4,6.2,".240",".494",".298","0.792","0.254",".316","0","2","7","1","1",".334","28.2"
"Hager, Jake",606993,2021,28,26,30,3,0,0,0,14,4,46.7,13.3,".115",".115",".233","0.348","0.000",".250","0","0","0","0","0",".180","27.0"
"Contreras, William",661388,2021,23,163,185,22,4,1,8,54,19,29.2,10.3,".215",".399",".303","0.702","0.184",".265","0","0","2","1","1",".303","26.9"
"Flaherty, Jack",656427,2021,25,17,26,1,0,0,1,7,5,26.9,19.2,".118",".294",".304","0.598","0.176",".100","0","0","0","0","1",".276",
"Pillar, Kevin",607680,2021,32,325,347,47,11,2,15,81,11,23.3,3.2,".231",".415",".277","0.692","0.184",".261","3","4","10","0","1",".297","27.6"
"Urías, Luis",649966,2021,24,490,570,73,25,1,23,116,63,20.4,11.1,".249",".445",".345","0.790","0.196",".280","1","5","10","3","3",".340","26.5"
"Haseley, Adam",656514,2021,25,21,21,3,1,0,0,4,0,19,0,".190",".238",".190","0.428","0.048",".235","0","0","0","0","0",".185","26.9"
"Stokes Jr., Troy",657011,2021,25,18,20,1,1,0,0,5,1,25,5,".111",".167",".200","0.367","0.056",".154","0","1","1","0","0",".177","27.1"
"Peacock, Matt",676840,2021,27,16,17,4,0,0,0,4,1,23.5,5.9,".250",".250",".294","0.544","0.000",".333","0","1","0","0","0",".248","27.2"
"Ruf, Darin",573131,2021,34,262,312,40,13,2,16,87,46,27.9,14.7,".271",".519",".385","0.904","0.248",".344","0","2","3","2","1",".384","25.8"
"Engel, Adam",641553,2021,29,123,140,15,9,0,7,31,11,22.1,7.9,".252",".496",".336","0.832","0.244",".279","1","7","5","0","1",".354","29.7"
"Anderson, Chase",502624,2021,33,11,14,0,0,0,0,6,0,42.9,0,".000",".000",".000","0.000","0.000",".000","0","0","0","0","0",".000",
"McNeil, Jeff",643446,2021,29,386,426,70,19,1,7,58,29,13.6,6.8,".251",".360",".319","0.679","0.109",".280","0","3","10","0","1",".301","27.0"
"Hernández, Teoscar",606192,2021,28,550,595,102,29,0,32,148,36,24.9,6.1,".296",".524",".346","0.870","0.228",".352","4","12","7","1","2",".369","28.5"
"Walton, Donovan",622268,2021,27,63,69,8,2,1,2,15,4,21.7,5.8,".206",".365",".254","0.619","0.159",".239","0","1","0","0","0",".267","26.9"
"Tucker, Kyle",663656,2021,24,506,567,79,37,3,30,90,53,15.9,9.3,".294",".557",".359","0.916","0.263",".304","2","14","1","5","5",".383","27.4"
"Park, Hoy",660829,2021,25,128,150,15,5,2,3,38,18,25.3,12,".195",".336",".297","0.633","0.141",".250","1","1","1","1","1",".279","28.1"
"Mathisen, Wyatt",621500,2021,27,42,51,4,0,0,1,21,5,41.2,9.8,".119",".190",".255","0.445","0.071",".190","0","0","3","0","1",".219","25.2"
"Taylor, Tyrone",621438,2021,27,243,271,36,9,3,12,59,20,21.8,7.4,".247",".457",".321","0.778","0.210",".277","1","6","7","1","1",".333","28.6"
"León, Sandy",506702,2021,32,202,220,28,5,0,4,65,12,29.5,5.5,".183",".267",".237","0.504","0.084",".244","0","0","3","0","2",".225","23.7"
"Gardner, Brett",458731,2021,37,387,461,56,16,4,10,100,60,21.7,13,".222",".362",".327","0.689","0.140",".269","0","4","3","0","6",".305","28.6"
"Keller, Mitch",656605,2021,25,28,32,3,0,0,0,14,2,43.8,6.3,".107",".107",".167","0.274","0.000",".214","0","0","0","0","0",".134","25.1"
"Toro, Abraham",647351,2021,24,335,375,57,12,0,11,54,31,14.4,8.3,".239",".373",".315","0.688","0.134",".254","3","6","7","0","2",".303","28.1"
"Jones, JaCoby",592444,2021,29,100,105,13,2,0,2,42,5,40,4.8,".170",".250",".210","0.460","0.080",".268","2","2","0","0","0",".204","27.4"
"Escobar, Eduardo",500871,2021,32,549,599,80,26,5,28,124,48,20.7,8,".253",".472",".314","0.786","0.219",".279","0","1","1","1","1",".334","27.4"
"Hernández, Yonny",660634,2021,23,143,166,26,5,0,0,32,17,19.3,10.2,".217",".252",".315","0.567","0.035",".277","2","11","4","0","1",".265","26.9"
"Jay, Jon",445055,2021,36,14,14,5,0,0,0,2,0,14.3,0,".357",".357",".357","0.714","0.000",".417","0","0","0","0","0",".314","25.9"
"Drury, Brandon",592273,2021,28,84,88,14,5,0,4,22,3,25,3.4,".274",".476",".307","0.783","0.202",".328","0","0","1","0","0",".333","26.3"
"Rortvedt, Ben",666163,2021,23,89,98,11,1,0,3,29,6,29.6,6.1,".169",".281",".229","0.510","0.112",".211","0","0","1","0","0",".227","26.8"
"Gray, Josiah",680686,2021,23,22,24,1,0,0,0,12,1,50,4.2,".045",".045",".087","0.132","0.000",".100","0","0","0","0","0",".068",
"Raleigh, Cal",663728,2021,24,139,148,11,12,0,2,52,7,35.1,4.7,".180",".309",".223","0.532","0.129",".267","0","0","1","0","1",".231","27.0"
"Moreland, Mitch",519048,2021,35,229,252,30,11,1,10,58,18,23,7.1,".227",".415",".286","0.701","0.188",".256","0","0","2","0","3",".300","24.5"
"Morton, Charlie",450203,2021,37,55,62,6,1,0,0,31,0,50,0,".127",".145",".127","0.272","0.018",".292","0","0","0","0","0",".118","21.4"
"Shaw, Travis",543768,2021,31,220,250,24,11,0,9,68,24,27.2,9.6,".200",".373",".286","0.659","0.173",".243","0","0","3","0","1",".289","25.1"
"Taveras, Leody",665750,2021,22,174,185,17,6,2,3,60,9,32.4,4.9,".161",".270",".207","0.477","0.109",".225","1","10","1","0","0",".209","29.7"
"Marrero, Deven",571918,2021,30,16,19,2,0,0,1,6,3,31.6,15.8,".188",".375",".316","0.691","0.187",".222","0","1","0","0","0",".307",
"Chirinos, Robinson",455139,2021,37,97,112,11,5,1,5,36,9,32.1,8,".227",".454",".324","0.778","0.227",".304","0","0","5","0","0",".336","24.9"
"Grichuk, Randal",545341,2021,29,511,545,75,25,1,22,114,27,20.9,5,".241",".423",".281","0.704","0.182",".266","3","0","3","0","4",".300","28.1"
"Tucker, Cole",657061,2021,24,117,131,18,4,2,2,33,13,25.2,9.9,".222",".342",".298","0.640","0.120",".289","2","2","0","0","1",".282","27.6"
"Moore, Matt",519043,2021,32,19,20,0,0,0,0,13,0,65,0,".000",".000",".000","0.000","0.000",".000","0","0","0","0","0",".000",
"Rizzo, Anthony",519203,2021,31,496,576,75,23,3,22,87,52,15.1,9,".248",".440",".344","0.784","0.192",".258","2","6","23","2","5",".339","25.2"
"Anderson, Ian",666120,2021,23,37,41,1,1,0,0,29,1,70.7,2.4,".054",".081",".079","0.160","0.027",".250","0","0","0","0","0",".074","22.4"
"Goldschmidt, Paul",502671,2021,33,603,679,108,36,2,31,136,67,20,9.9,".294",".514",".365","0.879","0.220",".331","0","12","4","2","5",".373","26.2"
"Castro, Jason",488771,2021,34,149,179,20,7,0,8,54,25,30.2,14,".235",".443",".356","0.799","0.208",".310","0","0","3","1","0",".347","26.6"
"Higgins, P.J.",664731,2021,28,23,25,1,0,0,0,8,2,32,8,".043",".043",".120","0.163","0.000",".067","0","0","0","0","0",".090","26.3"
"Myers, Wil",571976,2021,30,442,500,70,24,2,17,141,54,28.2,10.8,".256",".434",".334","0.768","0.178",".333","5","8","0","2","4",".330","28.3"
"Heim, Jonah",641680,2021,26,265,285,29,13,0,10,58,15,20.4,5.3,".196",".358",".239","0.597","0.162",".210","1","3","1","0","3",".256","26.0"
"Nottingham, Jacob",641924,2021,26,40,45,2,1,0,3,20,2,44.4,4.4,".150",".400",".222","0.622","0.250",".167","0","0","2","0","1",".263","25.2"
"Gregorius, Didi",544369,2021,31,368,408,46,16,2,13,67,25,16.4,6.1,".209",".370",".270","0.640","0.161",".217","0","3","8","1","7",".275","27.7"
"Kranick, Max",668820,2021,23,12,14,0,0,0,0,5,0,35.7,0,".000",".000",".000","0.000","0.000",".000","0","0","0","0","0",".000","21.6"
"Neidert, Nick",663734,2021,24,11,12,0,0,0,0,5,1,41.7,8.3,".000",".000",".083","0.083","0.000",".000","0","0","0","0","0",".058",
"Duggar, Steven",621453,2021,27,268,297,42,14,5,8,88,27,29.6,9.1,".257",".437",".330","0.767","0.180",".355","0","7","2","3","0",".327","28.4"
"Conforto, Michael",624424,2021,28,406,479,60,20,0,14,104,59,21.7,12.3,".232",".384",".344","0.728","0.152",".276","0","1","12","3","2",".322","27.0"
"Cabrera, Miguel",408234,2021,38,472,526,90,16,0,15,118,40,22.4,7.6,".256",".386",".316","0.702","0.130",".305","0","0","5","0","9",".305","24.0"
"Quinn, Roman",596451,2021,28,52,62,5,2,2,0,19,6,30.6,9.7,".173",".288",".306","0.594","0.115",".273","3","4","4","0","0",".275","30.0"
"Isbel, Kyle",664728,2021,24,76,83,13,5,2,1,23,7,27.7,8.4,".276",".434",".337","0.771","0.158",".385","0","2","0","0","0",".333","28.3"
"Price, David",456034,2021,35,15,18,3,1,0,0,3,0,16.7,0,".267",".333",".250","0.583","0.066",".308","0","0","0","0","1",".242",
