"last_name, first_name","player_id","year","player_age","ab","pa","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","r_total_caught_stealing","r_total_stolen_base","b_hit_by_pitch","b_intent_walk","b_sac_fly","woba","sprint_speed"
"Yoshida, Masataka",807799,2023,29,537,580,104,33,3,15,81,34,14,5.9,".289",".445",".338","0.783","0.156",".316","0","8","7","0","2",".339","26.2"
"Lopez, Nicky",670032,2023,28,225,262,40,8,3,1,40,26,15.3,9.9,".231",".307",".326","0.633","0.076",".276","2","6","6","0","1",".288","27.7"
"Bauers, Jake",641343,2023,27,242,272,22,15,0,12,95,27,34.9,9.9,".202",".413",".279","0.692","0.211",".268","2","3","0","0","3",".297","27.3"
"Hicks, Aaron",543305,2023,33,269,312,50,9,1,8,69,42,22.1,13.5,".253",".383",".353","0.736","0.130",".311","0","6","0","1","1",".326","27.3"
"Velazquez, Andrew",623205,2023,28,81,94,9,3,0,2,30,10,31.9,10.6,".173",".284",".264","0.548","0.111",".245","3","13","0","0","0",".249","28.4"
"Delay, Jason",641511,2023,28,167,187,29,11,1,1,44,14,23.5,7.5,".251",".347",".319","0.666","0.096",".333","0","0","3","0","1",".296","26.4"
"Slater, Austin",596103,2023,30,185,207,36,9,0,5,58,20,28,9.7,".270",".400",".348","0.748","0.130",".369","2","2","2","0","0",".330","27.7"
"Judge, Aaron",592450,2023,31,367,458,45,16,0,37,130,88,28.4,19.2,".267",".613",".406","1.019","0.346",".300","1","3","0","9","3",".420","26.7"
"Thaiss, Matt",642136,2023,28,262,307,41,6,0,9,83,36,27,11.7,".214",".340",".319","0.659","0.126",".272","0","2","6","1","3",".295","24.7"
"Winker, Jesse",608385,2023,29,166,197,27,5,0,1,51,26,25.9,13.2,".199",".247",".320","0.567","0.048",".278","0","0","4","0","1",".269","23.5"
"Fortes, Nick",663743,2023,26,294,323,44,10,0,6,59,17,18.3,5.3,".204",".299",".263","0.562","0.095",".234","2","4","7","0","2",".251","27.6"
"Fitzgerald, Tyler",666149,2023,25,32,34,3,2,0,2,10,2,29.4,5.9,".219",".469",".265","0.734","0.250",".250","0","2","0","0","0",".310","30.1"
"Thomas, Lane",657041,2023,27,628,682,101,36,3,28,176,36,25.8,5.3,".268",".468",".315","0.783","0.200",".325","5","20","11","0","7",".334","29.3"
"Singleton, Jon",572138,2023,31,91,105,10,3,0,2,23,13,21.9,12.4,".165",".264",".267","0.531","0.099",".194","0","0","0","0","1",".244","26.0"
"Valdez, Enmanuel",665839,2023,24,139,149,23,8,0,6,37,8,24.8,5.4,".266",".453",".311","0.764","0.187",".323","1","5","1","0","0",".328","26.4"
"Jankowski, Travis",608671,2023,32,247,287,51,12,1,1,42,35,14.6,12.2,".263",".332",".357","0.689","0.069",".311","1","19","2","0","2",".312","29.0"
"Peña, Jeremy",665161,2023,25,577,634,107,32,3,10,129,43,20.3,6.8,".263",".381",".324","0.705","0.118",".323","9","13","9","1","1",".310","29.4"
"Wallner, Matt",670242,2023,25,213,254,27,11,1,14,80,28,31.5,11,".249",".507",".370","0.877","0.258",".328","1","2","13","1","0",".377","28.0"
"Yelich, Christian",592885,2023,31,550,632,99,34,1,19,140,78,22.2,12.3,".278",".447",".370","0.817","0.169",".342","3","28","3","7","1",".353","28.1"
"Ortiz, Joey",687401,2023,24,33,34,6,1,0,0,9,0,26.5,0,".212",".242",".206","0.448","0.030",".280","0","0","0","0","1",".192","28.1"
"Carpenter, Matt",572761,2023,37,188,237,16,12,0,5,67,41,28.3,17.3,".176",".319",".322","0.641","0.143",".231","0","1","2","0","5",".293","25.3"
"Tucker, Kyle",663656,2023,26,574,674,92,37,5,29,92,80,13.6,11.9,".284",".517",".369","0.886","0.233",".289","5","30","3","9","10",".372","26.6"
"Locastro, Tim",641796,2023,30,56,67,8,3,0,2,22,3,32.8,4.5,".232",".393",".338","0.731","0.161",".344","0","6","6","0","0",".327","29.2"
"McCormick, Chas",676801,2023,28,403,457,69,17,2,22,117,40,25.6,8.8,".273",".489",".353","0.842","0.216",".331","6","19","11","0","2",".362","28.2"
"Harris II, Michael",671739,2023,22,505,539,94,33,3,18,101,25,18.7,4.6,".293",".477",".331","0.808","0.184",".334","4","20","5","1","3",".345","28.8"
"Canzone, Dominic",686527,2023,25,173,182,19,13,0,6,32,8,17.6,4.4,".220",".399",".258","0.657","0.179",".237","0","1","1","0","0",".282","26.7"
"Gonzalez, Romy",663853,2023,26,93,97,9,4,2,3,36,2,37.1,2.1,".194",".376",".208","0.584","0.182",".273","0","7","0","0","1",".244","29.3"
"Gordon, Nick",624503,2023,27,91,93,8,5,1,2,11,1,11.8,1.1,".176",".319",".185","0.504","0.143",".179","0","0","0","0","0",".213","27.4"
"Maldonado, Martín",455117,2023,36,362,407,42,12,0,15,139,30,34.2,7.4,".191",".348",".258","0.606","0.157",".260","0","0","3","0","0",".266","23.2"
"Carpenter, Kerry",681481,2023,25,418,459,77,17,2,20,115,32,25.1,7,".278",".471",".340","0.811","0.193",".338","0","6","8","3","1",".347","28.1"
"Trevino, Jose",624431,2023,30,157,168,25,4,0,4,22,8,13.1,4.8,".210",".312",".257","0.569","0.102",".221","0","0","2","0","0",".252","24.4"
"Ohtani, Shohei",660271,2023,28,497,599,73,26,8,44,143,91,23.9,15.2,".304",".654",".412","1.066","0.350",".342","6","20","3","21","3",".433","27.8"
"Díaz, Isan",656371,2023,27,24,26,1,0,0,0,9,2,34.6,7.7,".042",".042",".115","0.157","0.000",".067","0","0","0","0","0",".087","22.0"
"Calhoun, Kole",594777,2023,35,157,174,21,7,0,6,37,13,21.3,7.5,".217",".376",".282","0.658","0.159",".241","1","0","2","0","2",".286","25.0"
"McKinstry, Zach",656716,2023,28,464,518,73,21,4,9,113,44,21.8,8.5,".231",".351",".302","0.653","0.120",".284","6","16","5","0","3",".289","28.5"
"Buxton, Byron",621439,2023,29,304,347,28,17,1,17,109,35,31.4,10.1,".207",".438",".294","0.732","0.231",".253","0","9","4","2","4",".311","29.3"
"Taylor, Michael A.",572191,2023,32,355,388,42,14,1,21,130,26,33.5,6.7,".220",".442",".278","0.720","0.222",".278","1","13","3","0","1",".308","28.7"
"Straw, Myles",664702,2023,28,462,518,88,18,3,1,97,42,18.7,8.1,".238",".297",".301","0.598","0.059",".295","6","20","2","0","6",".268","29.2"
"Lipcius, Andre",686531,2023,25,35,38,8,1,0,1,8,3,21.1,7.9,".286",".400",".342","0.742","0.114",".346","0","0","0","0","0",".326","25.0"
"Huff, Sam",669087,2023,25,43,45,6,2,0,3,17,2,37.8,4.4,".256",".512",".289","0.801","0.256",".348","0","0","0","0","0",".337","26.2"
"Millas, Drew",686452,2023,25,28,33,5,2,0,1,5,4,15.2,12.1,".286",".464",".375","0.839","0.178",".318","0","0","0","0","0",".365","28.5"
"Fletcher, David",664058,2023,29,89,97,19,1,0,2,9,7,9.3,7.2,".247",".326",".302","0.628","0.079",".256","0","0","0","1","0",".276","26.2"
"Madris, Bligh",676632,2023,27,26,30,3,1,0,0,7,4,23.3,13.3,".154",".192",".267","0.459","0.038",".211","0","0","0","0","0",".222","26.1"
"DeLuca, Jonny",676356,2023,24,42,45,8,1,0,2,8,3,17.8,6.7,".262",".429",".311","0.740","0.167",".281","0","1","0","0","0",".320","29.7"
"Hays, Austin",669720,2023,27,520,566,89,36,2,16,141,38,24.9,6.7,".275",".444",".325","0.769","0.169",".345","1","5","3","1","5",".330","27.4"
"Ramos, Henry",592656,2023,31,74,86,14,3,1,0,21,11,24.4,12.8,".243",".311",".349","0.660","0.068",".340","1","2","1","0","0",".303","27.0"
"Arias, Gabriel",672356,2023,23,315,345,41,15,0,10,113,28,32.8,8.1,".210",".352",".275","0.627","0.142",".290","4","3","1","0","1",".276","28.0"
"Kjerstad, Heston",677008,2023,24,30,33,4,1,0,2,10,2,30.3,6.1,".233",".467",".281","0.748","0.234",".278","0","0","0","0","0",".318","27.9"
"Grichuk, Randal",545341,2023,31,434,471,67,31,2,16,96,29,20.4,6.2,".267",".459",".321","0.780","0.192",".309","2","2","6","2","2",".333","27.4"
"Senzel, Nick",669222,2023,28,301,330,48,10,0,13,74,26,22.4,7.9,".236",".399",".297","0.696","0.163",".269","2","6","1","0","2",".302","28.3"
"Frazier, Adam",624428,2023,31,412,455,63,21,2,13,68,32,14.9,7,".240",".396",".300","0.696","0.156",".258","4","11","4","0","2",".302","26.5"
"Kreidler, Ryan",668952,2023,25,18,18,2,0,0,0,7,0,38.9,0,".111",".111",".111","0.222","0.000",".182","0","0","0","0","0",".098","27.8"
"Motter, Taylor",600301,2023,33,76,82,10,3,0,0,31,5,37.8,6.1,".171",".211",".232","0.443","0.040",".289","0","0","1","0","0",".204","26.5"
"Sánchez, Gary",596142,2023,30,240,267,24,9,0,19,67,21,25.1,7.9,".217",".492",".288","0.780","0.275",".212","0","0","4","0","2",".329","24.9"
"Urías, Luis",649966,2023,26,144,177,19,6,0,3,41,21,23.2,11.9,".194",".299",".337","0.636","0.105",".250","0","0","10","0","0",".298","26.0"
"Joe, Connor",656582,2023,30,413,472,56,31,4,11,110,50,23.3,10.6,".247",".421",".339","0.760","0.174",".311","5","3","8","0","1",".332","27.1"
"Soler, Jorge",624585,2023,31,504,580,66,24,0,36,141,66,24.3,11.4,".250",".512",".341","0.853","0.262",".272","0","1","6","4","4",".361","26.6"
"Barnes, Austin",605131,2023,33,178,200,25,5,0,2,43,17,21.5,8.5,".180",".242",".256","0.498","0.062",".222","1","2","2","0","2",".229","26.5"
"Seager, Corey",608369,2023,29,477,536,81,42,0,33,88,49,16.4,9.1,".327",".623",".390","1.013","0.296",".340","1","2","4","9","6",".419","26.2"
"Goldschmidt, Paul",502671,2023,35,593,687,103,31,0,25,161,87,23.4,12.7,".268",".447",".363","0.810","0.179",".327","2","11","3","6","3",".350","26.4"
"Perez, Salvador",521692,2023,33,538,580,93,21,0,23,135,19,23.3,3.3,".255",".422",".292","0.714","0.167",".294","0","0","13","6","8",".302","24.3"
"Colás, Oscar",693049,2023,24,245,263,39,9,0,5,71,12,27,4.6,".216",".314",".257","0.571","0.098",".281","3","4","2","1","2",".249","27.0"
"Rutherford, Blake",666164,2023,26,35,36,6,0,0,0,10,1,27.8,2.8,".171",".171",".194","0.365","0.000",".240","0","0","0","0","0",".166","27.2"
"Turang, Brice",668930,2023,23,404,448,70,9,3,6,94,38,21,8.5,".218",".300",".285","0.585","0.082",".268","4","26","1","1","2",".262","29.4"
"Reynolds, Bryan",668804,2023,28,574,640,91,31,5,24,138,53,21.6,8.3,".263",".460",".330","0.790","0.197",".304","1","12","7","2","6",".338","27.8"
"Schoop, Jonathan",570731,2023,31,136,151,21,8,0,0,37,13,24.5,8.6,".213",".272",".278","0.550","0.059",".287","0","0","0","0","2",".249","26.9"
"Kim, Ha-Seong",673490,2023,27,538,626,100,23,0,17,124,75,19.8,12,".260",".398",".351","0.749","0.138",".306","9","38","3","1","5",".330","28.5"
"Grisham, Trent",663757,2023,26,469,555,48,31,1,13,154,75,27.7,13.5,".198",".352",".315","0.667","0.154",".264","3","15","5","0","1",".299","27.7"
"Bae, Ji Hwan",678225,2023,23,334,371,56,17,2,2,92,30,24.8,8.1,".231",".311",".296","0.607","0.080",".310","9","24","2","0","2",".272","29.7"
"Contreras, Willson",575929,2023,31,428,495,66,27,0,20,111,51,22.4,10.3,".264",".467",".358","0.825","0.203",".311","3","6","13","0","2",".358","26.7"
"Maile, Luke",571912,2023,32,179,199,26,10,0,6,49,14,24.6,7,".235",".391",".308","0.699","0.156",".290","1","2","5","0","0",".307","26.0"
"Trejo, Alan",676701,2023,27,207,227,33,11,0,4,51,16,22.5,7,".232",".343",".288","0.631","0.111",".286","1","5","1","0","2",".277","26.4"
"Williams, Alika",675961,2023,24,101,112,15,5,0,0,35,9,31.3,8,".198",".248",".270","0.518","0.050",".303","0","0","1","0","0",".238","28.2"
"Langeliers, Shea",669127,2023,25,448,490,47,19,4,22,143,34,29.2,6.9,".205",".413",".268","0.681","0.208",".246","2","3","5","2","2",".290","28.4"
"Robert Jr., Luis",673357,2023,25,546,595,69,36,1,38,172,30,28.9,5,".264",".542",".315","0.857","0.278",".314","4","20","12","5","2",".358","28.7"
"Berti, Jon",542932,2023,33,388,424,88,16,3,7,77,29,18.2,6.8,".294",".405",".344","0.749","0.111",".349","6","16","2","2","3",".325","29.3"
"Grossman, Robbie",543257,2023,33,353,420,50,23,1,10,98,57,23.3,13.6,".238",".394",".340","0.734","0.156",".292","0","1","2","0","8",".323","27.8"
"García, Avisaíl",541645,2023,32,108,118,13,3,1,3,39,6,33.1,5.1,".185",".315",".241","0.556","0.130",".258","0","2","2","1","0",".241","28.3"
"Verdugo, Alex",657077,2023,27,546,602,89,37,5,13,93,45,15.4,7.5,".264",".421",".324","0.745","0.157",".294","3","5","6","1","5",".322","27.3"
"Giménez, Andrés",665926,2023,24,557,616,93,27,5,15,112,32,18.2,5.2,".251",".399",".314","0.713","0.148",".289","6","30","20","3","3",".309","29.2"
"Ward, Taylor",621493,2023,29,356,409,58,18,0,14,80,39,19.6,9.5,".253",".421",".335","0.756","0.168",".284","2","4","8","0","6",".329","28.0"
"Morel, Christopher",666624,2023,24,388,429,50,17,3,26,133,36,31,8.4,".247",".508",".313","0.821","0.261",".303","2","6","2","0","2",".347","28.6"
"Kessinger, Grae",666197,2023,25,40,45,5,2,0,1,12,5,26.7,11.1,".200",".325",".289","0.614","0.125",".259","1","0","0","0","0",".275","26.6"
"Gamel, Ben",592325,2023,31,15,15,2,1,0,0,2,0,13.3,0,".200",".267",".200","0.467","0.067",".231","0","0","0","0","0",".201","27.6"
"Butler, Lawrence",671732,2023,22,123,129,18,4,0,4,35,4,27.1,3.1,".211",".341",".240","0.581","0.130",".259","0","0","1","0","1",".251","27.4"
"Walls, Taylor",670764,2023,26,303,349,39,12,2,8,92,44,26.4,12.6,".201",".333",".305","0.638","0.132",".261","1","22","1","0","0",".287","28.2"
"Fraley, Jake",641584,2023,28,336,380,53,18,0,15,71,37,18.7,9.7,".256",".443",".339","0.782","0.187",".283","5","21","6","2","1",".338","28.0"
"Tucker, Cole",657061,2023,26,8,10,4,0,0,0,2,1,20,10,".500",".500",".600","1.100","0.000",".667","0","0","1","0","0",".495","28.3"
"Knizner, Andrew",668800,2023,28,224,241,33,11,0,10,62,12,25.7,5,".241",".424",".287","0.711","0.183",".288","0","2","3","0","1",".306","25.9"
"Stevenson, Cal",670276,2023,26,9,12,0,0,0,0,2,3,16.7,25,".000",".000",".250","0.250","0.000",".000","0","0","0","0","0",".174","26.2"
"Cronenworth, Jake",630105,2023,29,458,522,64,24,7,10,97,46,18.6,8.8,".229",".378",".312","0.690","0.149",".267","1","6","11","2","5",".301","28.3"
"Sosa, Edmundo",624641,2023,27,279,300,43,15,2,10,74,8,24.7,2.7,".251",".427",".293","0.720","0.176",".306","2","4","9","0","1",".309","29.2"
"France, Ty",664034,2023,28,587,665,103,32,0,12,117,43,17.6,6.5,".250",".366",".337","0.703","0.116",".294","0","1","34","0","1",".315","25.0"
"Urshela, Gio",570482,2023,31,214,228,53,8,1,2,36,10,15.8,4.4,".299",".374",".329","0.703","0.075",".346","2","3","1","0","3",".307","26.2"
"Thomas, Cody",642137,2023,28,42,46,6,3,0,1,17,4,37,8.7,".238",".381",".304","0.685","0.143",".375","0","0","0","0","0",".300","28.3"
"Bouchard, Sean",656248,2023,27,38,43,6,2,0,4,14,4,32.6,9.3,".316",".684",".372","1.056","0.368",".381","1","0","0","0","1",".432","27.3"
"Varsho, Daulton",662139,2023,26,527,581,70,23,3,20,135,45,23.2,7.7,".220",".389",".285","0.674","0.169",".256","7","16","4","0","3",".293","28.1"
"Stott, Bryson",681082,2023,25,585,640,115,32,2,15,100,39,15.6,6.1,".280",".419",".329","0.748","0.139",".312","3","31","7","1","8",".323","28.8"
"Walker, Christian",572233,2023,32,582,661,79,36,2,33,127,62,19.2,9.4,".258",".497",".333","0.830","0.239",".272","0","11","8","3","8",".351","26.4"
"Vargas, Ildemaro",545121,2023,31,262,286,47,13,2,4,20,19,7,6.6,".252",".363",".304","0.667","0.111",".259","1","1","1","0","1",".292","27.0"
"Crawford, Brandon",543063,2023,36,283,320,36,11,1,7,81,28,25.3,8.8,".194",".314",".273","0.587","0.120",".241","0","3","4","1","4",".260","25.8"
"Ramos, Heliot",671218,2023,23,56,60,5,4,0,1,20,4,33.3,6.7,".179",".304",".233","0.537","0.125",".257","0","0","0","0","0",".236","26.9"
"Tellez, Rowdy",642133,2023,28,311,351,44,9,1,13,86,35,24.5,10,".215",".376",".291","0.667","0.161",".249","0","0","0","2","5",".288","23.5"
"Busch, Michael",683737,2023,25,72,81,7,3,0,2,27,8,33.3,9.9,".167",".292",".247","0.539","0.125",".227","0","1","0","0","1",".241","26.9"
"Longoria, Evan",446334,2023,37,211,237,27,9,0,11,73,23,30.8,9.7,".223",".422",".295","0.717","0.199",".277","0","0","0","0","3",".308","26.2"
"Owings, Chris",572008,2023,31,25,25,4,0,0,0,12,0,48,0,".160",".160",".160","0.320","0.000",".308","0","0","0","0","0",".141","26.8"
"Andujar, Miguel",609280,2023,28,84,90,10,7,0,4,13,6,14.4,6.7,".250",".476",".300","0.776","0.226",".254","0","2","0","0","0",".330","27.7"
"Meadows, Austin",640457,2023,28,21,21,4,1,0,0,3,0,14.3,0,".238",".286",".238","0.524","0.048",".278","0","0","0","0","0",".227","26.0"
"Ruiz, Keibert",660688,2023,24,523,562,94,24,0,18,58,31,10.3,5.5,".260",".409",".308","0.717","0.149",".263","1","1","6","1","2",".310","25.1"
"García, Adolis",666969,2023,30,555,632,68,29,0,39,175,65,27.7,10.3,".245",".508",".328","0.836","0.263",".280","1","9","6","0","6",".354","27.3"
"Realmuto, J.T.",592663,2023,32,489,540,70,28,5,20,138,35,25.6,6.5,".252",".452",".310","0.762","0.200",".307","5","16","9","3","5",".324","28.6"
"Wong, Kolten",543939,2023,32,224,250,31,6,0,4,53,18,21.2,7.2,".183",".263",".256","0.519","0.080",".218","2","3","5","0","3",".236","26.7"
"Brennan, Will",686823,2023,25,432,455,86,24,0,5,57,16,12.5,3.5,".266",".356",".299","0.655","0.090",".296","5","13","5","2","2",".285","28.3"
"Donovan, Brendan",680977,2023,26,327,371,71,10,1,11,53,33,14.3,8.9,".284",".422",".365","0.787","0.138",".311","1","5","9","2","1",".345","27.1"
"Guthrie, Dalton",656495,2023,27,24,28,3,1,0,0,7,3,25,10.7,".167",".208",".286","0.494","0.041",".235","0","0","1","0","0",".239","28.6"
"Taylor, Samad",669392,2023,24,60,69,9,2,1,0,22,7,31.9,10.1,".200",".267",".279","0.546","0.067",".308","0","8","0","0","1",".248","29.1"
"Voit III, Luke",572228,2023,32,68,74,12,3,0,0,27,4,36.5,5.4,".221",".265",".284","0.549","0.044",".366","0","2","2","0","0",".251","24.9"
"Stubbs, Garrett",596117,2023,30,113,125,17,4,1,1,29,9,23.2,7.2,".204",".283",".274","0.557","0.079",".265","0","2","2","0","0",".252","28.1"
"Triolo, Jared",669707,2023,25,181,209,42,9,0,3,63,24,30.1,11.5,".298",".398",".388","0.786","0.100",".440","1","6","3","0","1",".350","28.4"
"Calhoun, Willie",641432,2023,28,134,149,20,7,0,5,20,14,13.4,9.4,".239",".403",".309","0.712","0.164",".245","0","0","0","1","1",".307","25.1"
"Donaldson, Josh",518626,2023,37,165,189,7,5,0,13,50,22,26.5,11.6,".152",".418",".249","0.667","0.266",".115","0","0","0","0","2",".284","24.9"
"Tapia, Raimel",606132,2023,29,148,169,27,4,1,3,40,17,23.7,10.1,".236",".338",".317","0.655","0.102",".302","2","10","1","0","1",".293","28.7"
"Kemp, Tony",643393,2023,31,359,419,54,13,3,5,40,44,9.5,10.5,".209",".304",".303","0.607","0.095",".221","4","15","6","0","3",".276","26.2"
"Nola, Austin",543592,2023,33,130,154,15,3,0,1,31,18,20.1,11.7,".146",".192",".260","0.452","0.046",".184","0","0","2","0","0",".220","26.2"
"Flores, Wilmer",527038,2023,31,405,454,70,22,0,23,63,41,13.9,9,".284",".509",".355","0.864","0.225",".286","0","0","5","1","3",".368","24.4"
"Frazier, Clint",640449,2023,28,66,76,11,1,1,0,23,10,30.3,13.2,".197",".242",".303","0.545","0.045",".302","2","4","0","0","0",".256","27.7"
"Mercado, Óscar",640458,2023,28,31,32,6,3,0,0,4,1,12.5,3.1,".290",".387",".313","0.700","0.097",".333","1","2","0","0","0",".304","28.0"
"Haase, Eric",606992,2023,30,274,293,42,8,1,4,81,17,27.6,5.8,".201",".281",".247","0.528","0.080",".268","1","4","0","1","1",".233","28.0"
"Soto, Livan",670869,2023,23,9,12,2,0,0,0,2,3,16.7,25,".222",".222",".417","0.639","0.000",".286","0","0","0","0","0",".321",
"Walsh, Jared",665120,2023,29,104,116,5,4,0,4,45,11,38.8,9.5,".125",".279",".216","0.495","0.154",".164","0","0","1","0","0",".222","26.2"
"Waters, Drew",671221,2023,24,302,337,45,11,5,8,107,27,31.8,8,".228",".377",".300","0.677","0.149",".321","5","16","5","0","3",".296","28.7"
"Almonte, Abraham",501659,2023,34,15,16,0,1,0,0,8,1,50,6.3,".067",".133",".125","0.258","0.066",".143","0","0","0","0","0",".121","26.5"
"Brantley Jr., Michael",488726,2023,36,54,57,11,2,0,2,2,2,3.5,3.5,".278",".426",".298","0.724","0.148",".255","0","0","0","0","1",".309","25.4"
"Reyes, Pablo",622569,2023,29,167,185,37,9,0,2,21,14,11.4,7.6,".287",".377",".339","0.716","0.090",".315","2","7","0","0","2",".315","27.9"
"Amaya, Miguel",665804,2023,24,131,156,19,4,0,5,40,12,25.6,7.7,".214",".359",".329","0.688","0.145",".264","0","0","11","0","1",".310","26.0"
"Ruiz, Esteury",665923,2023,24,449,497,84,24,1,5,99,20,19.9,4,".254",".345",".309","0.654","0.091",".315","13","67","16","1","1",".290","29.6"
"Rojas, Miguel",500743,2023,34,385,423,69,16,1,5,48,26,11.3,6.1,".236",".322",".290","0.612","0.086",".255","3","8","5","0","5",".271","26.4"
"Alonso, Pete",624413,2023,28,568,658,54,21,2,46,151,65,22.9,9.9,".217",".504",".318","0.822","0.287",".205","1","4","21","6","4",".346","26.0"
"Guillorme, Luis",641645,2023,28,107,120,16,6,1,1,28,10,23.3,8.3,".224",".327",".288","0.615","0.103",".291","0","0","0","1","1",".269","25.5"
"Tovar, Ezequiel",678662,2023,21,581,615,91,37,4,15,166,25,27,4.1,".253",".408",".287","0.695","0.155",".328","5","11","4","0","3",".298","28.1"
"Hayes, Ke'Bryan",663647,2023,26,494,525,81,31,7,15,104,28,19.8,5.3,".271",".453",".309","0.762","0.182",".315","6","10","0","1","3",".324","27.1"
"Chang, Yu",644374,2023,27,105,112,9,2,0,6,34,3,30.4,2.7,".162",".352",".200","0.552","0.190",".169","0","4","2","0","0",".236","28.2"
"Madrigal, Nick",663611,2023,26,270,294,52,16,1,2,24,10,8.2,3.4,".263",".352",".311","0.663","0.089",".283","2","10","9","0","0",".294","28.0"
"Bellinger, Cody",641355,2023,27,499,556,97,29,1,26,87,40,15.6,7.2,".307",".525",".356","0.881","0.218",".319","6","20","5","3","12",".370","28.3"
"Hernández, Yonny",660634,2023,25,22,27,2,1,0,0,8,2,29.6,7.4,".136",".182",".231","0.413","0.046",".200","0","0","1","0","1",".197","25.6"
"Profar, Jurickson",595777,2023,30,459,521,73,27,2,9,90,50,17.3,9.6,".242",".368",".321","0.689","0.126",".279","0","1","6","0","5",".304","25.6"
"Suárez, Eugenio",553993,2023,31,598,694,88,29,0,22,214,70,30.8,10.1,".232",".391",".323","0.714","0.159",".314","1","2","15","0","11",".313","26.4"
"Kiermaier, Kevin",595281,2023,33,370,408,63,21,6,8,86,29,21.1,7.1,".265",".419",".322","0.741","0.154",".321","1","14","4","0","4",".320","28.8"
"Mead, Curtis",678554,2023,22,83,92,16,3,1,1,21,7,22.8,7.6,".253",".349",".326","0.675","0.096",".328","0","0","2","0","0",".302","26.7"
"Díaz, Elias",553869,2023,32,486,526,90,25,1,14,118,34,22.4,6.5,".267",".409",".316","0.725","0.142",".324","0","1","2","0","4",".314","25.0"
"Moustakas, Mike",519058,2023,34,352,386,60,15,0,12,95,23,24.6,6,".247",".392",".293","0.685","0.145",".296","0","0","3","1","8",".294","25.2"
"Mathias, Mark",664029,2023,28,62,72,12,2,0,0,15,10,20.8,13.9,".226",".258",".333","0.591","0.032",".298","0","3","0","0","0",".278","27.6"
"García, Luis",671277,2023,23,447,482,88,18,4,9,60,27,12.4,5.6,".266",".385",".304","0.689","0.119",".286","4","9","0","1","7",".297","27.2"
"Franco, Wander",677551,2023,22,442,491,78,23,6,17,69,42,14.1,8.6,".281",".475",".344","0.819","0.194",".297","10","30","3","3","4",".349","27.5"
"Cabrera, Miguel",408234,2023,40,334,370,62,20,0,4,74,31,20,8.4,".257",".353",".322","0.675","0.096",".317","0","0","2","0","3",".299","23.1"
"White, Eli",642201,2023,29,14,17,1,0,0,0,7,2,41.2,11.8,".071",".071",".235","0.306","0.000",".143","0","0","1","0","0",".176",
"Marte, Noelvi",682622,2023,21,114,123,26,7,0,3,25,8,20.3,6.5,".316",".456",".366","0.822","0.140",".384","2","6","1","0","0",".357","29.1"
"Torkelson, Spencer",679529,2023,23,606,684,75,34,1,31,171,67,25,9.8,".233",".446",".313","0.759","0.213",".269","0","3","6","1","5",".326","27.4"
"Acuña Jr., Ronald",660670,2023,25,643,735,137,35,4,41,84,80,11.4,10.9,".337",".596",".416","1.012","0.259",".338","14","73","9","3","3",".428","28.0"
"Allen, Nick",669397,2023,24,303,329,57,4,2,4,52,17,15.8,5.2,".221",".287",".263","0.550","0.066",".253","1","5","1","0","2",".245","27.9"
"Smith, Will",669257,2023,28,464,554,79,21,2,19,89,63,16.1,11.4,".261",".438",".359","0.797","0.177",".277","0","3","15","2","12",".345","27.2"
"Pillar, Kevin",607680,2023,34,197,206,26,10,0,9,50,6,24.3,2.9,".228",".416",".248","0.664","0.188",".255","1","4","0","0","3",".280","28.2"
"Nevin, Tyler",663527,2023,26,95,111,13,3,1,2,25,12,22.5,10.8,".200",".316",".306","0.622","0.116",".246","1","0","3","0","1",".282","25.7"
"Báez, Javier",595879,2023,30,510,547,82,18,4,9,125,24,22.9,4.4,".222",".325",".267","0.592","0.103",".274","0","12","9","0","3",".261","28.1"
"Rodgers, Brendan",663898,2023,26,178,192,32,9,1,4,41,11,21.4,5.7,".258",".388",".313","0.701","0.130",".316","0","0","3","0","0",".307","26.3"
"Marte, Ketel",606466,2023,29,569,650,97,26,9,25,109,71,16.8,10.9,".276",".485",".358","0.843","0.209",".300","2","8","5","2","5",".361","27.7"
"Wells, Austin",669224,2023,23,70,75,6,6,0,4,14,3,18.7,4,".229",".486",".257","0.743","0.257",".226","0","0","0","0","1",".309","26.7"
"McMahon, Ryan",641857,2023,28,555,627,76,31,3,23,198,68,31.6,10.8,".240",".431",".322","0.753","0.191",".326","5","5","1","2","3",".325","25.8"
"Dalbec, Bobby",666915,2023,28,49,53,7,2,0,1,28,4,52.8,7.5,".204",".306",".264","0.570","0.102",".450","0","1","0","0","0",".254","28.1"
"Abreu, Wilyer",677800,2023,24,76,85,16,6,0,2,23,9,27.1,10.6,".316",".474",".388","0.862","0.158",".431","1","3","0","0","0",".375","26.7"
"Marsh, Brandon",669016,2023,25,404,472,69,25,6,12,144,59,30.5,12.5,".277",".458",".372","0.830","0.181",".397","2","10","4","2","4",".358","28.6"
"Wall, Forrest",657088,2023,27,13,15,3,2,0,1,4,2,26.7,13.3,".462",".846",".533","1.379","0.384",".625","1","5","0","0","0",".569","28.2"
