"last_name, first_name","player_id","year","player_age","ab","pa","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","r_total_caught_stealing","r_total_stolen_base","b_hit_by_pitch","b_intent_walk","b_sac_fly","woba","sprint_speed"
"Reynolds, Matt",608703,2020,29,11,11,0,0,0,0,7,0,63.6,0,".000",".000",".000","0.000","0.000",".000","0","0","0","0","0",".000",
"Evans, Phillip",595943,2020,27,39,45,11,2,0,1,7,5,15.6,11.1,".359",".487",".444","0.931","0.128",".419","1","0","1","0","0",".409","27.0"
"Moustakas, Mike",519058,2020,31,139,163,15,9,0,8,36,18,22.1,11,".230",".468",".331","0.799","0.238",".247","0","1","4","1","2",".340","25.0"
"Díaz, Elias",553869,2020,29,68,73,12,2,0,2,15,5,20.5,6.8,".235",".353",".288","0.641","0.118",".275","0","0","0","0","0",".281","25.5"
"Wallach, Chad",595453,2020,28,44,48,6,3,0,1,12,3,25,6.3,".227",".364",".277","0.641","0.137",".290","0","0","0","0","0",".278","23.7"
"Riddle, JT",595375,2020,28,67,69,7,2,0,1,13,2,18.8,2.9,".149",".224",".174","0.398","0.075",".170","0","1","0","0","0",".174","26.9"
"Ona, Jorge",671250,2020,23,12,15,1,1,0,1,7,2,46.7,13.3,".250",".583",".400","0.983","0.333",".500","0","0","1","0","0",".415","27.3"
"Plawecki, Kevin",608700,2020,29,82,89,21,5,1,1,14,5,15.7,5.6,".341",".463",".393","0.856","0.122",".403","0","1","2","0","0",".373","25.5"
"Wong, Kolten",543939,2020,29,181,208,41,4,2,1,30,20,14.4,9.6,".265",".326",".350","0.676","0.061",".311","2","5","4","1","1",".305","26.7"
"Walton, Donovan",622268,2020,26,13,14,1,1,0,0,5,1,35.7,7.1,".154",".231",".214","0.445","0.077",".250","1","0","0","0","0",".201","25.4"
"Stewart, DJ",621466,2020,26,88,112,8,2,0,7,38,20,33.9,17.9,".193",".455",".355","0.810","0.262",".233","0","0","2","0","0",".353","26.3"
"Ruiz, Rio",547004,2020,26,185,204,21,11,0,9,46,17,22.5,8.3,".222",".427",".286","0.713","0.205",".244","2","1","0","1","1",".303","25.2"
"Taylor, Chris",621035,2020,29,185,214,30,10,2,8,55,26,25.7,12.1,".270",".476",".366","0.842","0.206",".344","2","3","2","0","0",".364","28.4"
"Realmuto, J.T.",592663,2020,29,173,195,29,6,0,11,48,16,24.6,8.2,".266",".491",".349","0.840","0.225",".307","1","4","6","0","0",".361","28.2"
"Heineman, Scott",595981,2020,27,52,54,4,3,0,1,11,2,20.4,3.7,".154",".269",".185","0.454","0.115",".175","0","3","0","0","0",".197","28.1"
"Rojas, Josh",668942,2020,26,61,70,11,0,0,0,16,7,22.9,10,".180",".180",".257","0.437","0.000",".234","1","1","0","0","2",".209","27.4"
"Sánchez, Jesús",660821,2020,22,25,29,0,1,0,0,11,4,37.9,13.8,".040",".080",".172","0.252","0.040",".071","0","0","0","0","0",".139","26.6"
"Mathis, Jeff",425772,2020,37,62,68,5,1,1,3,24,5,35.3,7.4,".161",".355",".221","0.576","0.194",".194","0","1","0","0","1",".245","25.4"
"Strange-Gordon, Dee",543829,2020,32,75,82,14,1,0,0,13,5,15.9,6.1,".200",".213",".268","0.481","0.013",".242","2","3","2","0","0",".226","28.5"
"Díaz, Lewin",650331,2020,23,39,41,4,2,0,0,12,2,29.3,4.9,".154",".205",".195","0.400","0.051",".222","0","0","0","0","0",".181","24.7"
"Ervin, Phillip",640447,2020,27,74,89,8,3,0,0,22,14,24.7,15.7,".149",".189",".292","0.481","0.040",".212","0","1","1","0","0",".239","27.4"
"Williams, Mason",592863,2020,28,18,18,1,0,1,0,9,0,50,0,".111",".222",".111","0.333","0.111",".222","1","0","0","0","0",".136","25.8"
"Haseley, Adam",656514,2020,24,79,92,17,5,0,0,17,7,18.5,7.6,".278",".342",".348","0.690","0.064",".349","0","0","2","1","1",".305","26.7"
"Díaz, Aledmys",649557,2020,29,58,59,6,5,0,3,12,1,20.3,1.7,".241",".483",".254","0.737","0.242",".256","0","0","0","0","0",".307","27.4"
"Gallagher, Cam",595956,2020,27,53,60,9,5,0,1,11,6,18.3,10,".283",".434",".356","0.790","0.151",".341","0","0","0","0","0",".344","24.9"
"Benintendi, Andrew",643217,2020,25,39,52,3,1,0,0,17,11,32.7,21.2,".103",".128",".314","0.442","0.025",".182","2","1","1","0","0",".241","26.9"
"Straw, Myles",664702,2020,25,82,86,13,4,0,0,22,4,25.6,4.7,".207",".256",".244","0.500","0.049",".283","2","5","0","0","0",".223","28.5"
"Robertson, Daniel",621002,2020,26,21,24,7,0,0,0,6,3,25,12.5,".333",".333",".417","0.750","0.000",".467","0","0","0","0","0",".345","25.6"
"Cespedes, Yoenis",493316,2020,34,31,34,2,1,0,2,15,2,44.1,5.9,".161",".387",".235","0.622","0.226",".214","0","0","1","0","0",".267","23.8"
"Naylor, Josh",647304,2020,23,97,104,19,3,1,1,12,5,11.5,4.8,".247",".330",".291","0.621","0.083",".274","0","1","1","0","0",".274","27.1"
"Duvall, Adam",594807,2020,31,190,209,21,8,0,16,54,15,25.8,7.2,".237",".532",".301","0.833","0.295",".240","0","0","3","0","1",".348","27.9"
"Robert Jr., Luis",673357,2020,22,202,227,28,8,0,11,73,20,32.2,8.8,".233",".436",".302","0.738","0.203",".300","2","9","1","0","2",".316","29.1"
"Duggar, Steven",621453,2020,26,34,36,4,2,0,0,11,1,30.6,2.8,".176",".235",".222","0.457","0.059",".261","0","1","1","0","0",".206","28.2"
"Cabrera, Asdrúbal",452678,2020,34,190,213,26,9,3,8,40,19,18.8,8.9,".242",".447",".305","0.752","0.205",".260","0","0","0","0","4",".319","24.9"
"Pérez, Roberto",547379,2020,31,97,110,13,2,0,1,38,11,34.5,10,".165",".216",".264","0.480","0.051",".259","0","0","2","0","0",".228","24.9"
"Mejía, Francisco",642336,2020,24,39,42,1,1,0,1,9,1,21.4,2.4,".077",".179",".143","0.322","0.102",".069","0","0","2","0","0",".149","26.1"
"Gurriel Jr., Yuli",493329,2020,36,211,230,30,12,1,6,27,12,11.7,5.2,".232",".384",".274","0.658","0.152",".235","1","0","2","0","5",".281","27.2"
"Vargas, Ildemaro",545121,2020,28,51,54,7,1,1,1,10,2,18.5,3.7,".196",".314",".222","0.536","0.118",".220","0","0","0","0","1",".229","26.9"
"Lavarnway, Ryan",543432,2020,32,11,11,4,0,0,0,2,0,18.2,0,".364",".364",".364","0.728","0.000",".444","0","0","0","0","0",".321","23.6"
"Olson, Matt",621566,2020,26,210,245,22,4,1,14,77,34,31.4,13.9,".195",".424",".310","0.734","0.229",".227","0","1","1","2","0",".316","26.0"
"Adames, Willy",642715,2020,24,185,205,24,15,1,8,74,20,36.1,9.8,".259",".481",".332","0.813","0.222",".388","1","2","0","0","0",".347","28.2"
"Riley, Austin",663586,2020,23,188,206,29,7,1,8,49,16,23.8,7.8,".239",".415",".301","0.716","0.176",".280","0","0","1","1","1",".307","26.8"
"Moreland, Mitch",519048,2020,34,136,152,17,9,0,10,32,15,21.1,9.9,".265",".551",".342","0.893","0.286",".277","0","0","1","2","0",".372","24.2"
"Meadows, Austin",640457,2020,25,132,152,14,8,1,4,50,17,32.9,11.2,".205",".371",".296","0.667","0.166",".287","1","2","1","0","2",".292","26.5"
"Braun, Ryan",460075,2020,36,129,141,14,7,1,8,27,7,19.1,5,".233",".488",".281","0.769","0.255",".232","0","1","2","0","1",".322","26.1"
"Bradley Jr., Jackie",598265,2020,30,191,217,36,11,0,7,48,23,22.1,10.6,".283",".450",".364","0.814","0.167",".343","2","5","2","1","1",".352","27.3"
"Lux, Gavin",666158,2020,22,63,69,6,2,0,3,19,6,27.5,8.7,".175",".349",".246","0.595","0.174",".195","0","1","0","0","0",".259","27.7"
"Haggerty, Sam",664059,2020,26,50,54,8,4,0,1,16,4,29.6,7.4,".260",".400",".315","0.715","0.140",".364","0","4","0","0","0",".311","28.7"
"Basabe, Luis Alexander",642772,2020,23,14,18,2,0,0,0,5,4,27.8,22.2,".143",".143",".333","0.476","0.000",".222","0","2","0","0","0",".253","27.9"
"Taylor, Michael A.",572191,2020,29,92,99,7,6,0,5,27,6,27.3,6.1,".196",".424",".253","0.677","0.228",".217","0","0","1","0","0",".287","28.1"
"McNeil, Jeff",643446,2020,28,183,209,39,14,0,4,24,20,11.5,9.6,".311",".454",".383","0.837","0.143",".335","2","0","3","2","3",".360","27.1"
"Mendick, Danny",664901,2020,26,107,114,18,4,1,3,25,6,21.9,5.3,".243",".383",".281","0.664","0.140",".287","1","0","0","0","1",".285","26.0"
"Tucker, Kyle",663656,2020,23,209,228,29,12,6,9,46,18,20.2,7.9,".268",".512",".325","0.837","0.244",".303","1","8","0","2","1",".349","27.6"
"Machín, Vimael",605353,2020,26,63,71,11,2,0,0,10,8,14.1,11.3,".206",".238",".296","0.534","0.032",".245","0","0","0","0","0",".250","26.0"
"Oliva, Jared",666931,2020,24,16,16,3,0,0,0,6,0,37.5,0,".188",".188",".188","0.376","0.000",".300","0","1","0","0","0",".165","29.0"
"Colón, Christian",518568,2020,31,23,24,2,1,0,0,3,1,12.5,4.2,".130",".174",".167","0.341","0.044",".150","0","1","0","0","0",".154","25.9"
"Kingery, Scott",664068,2020,26,113,124,10,5,0,3,35,9,28.2,7.3,".159",".283",".228","0.511","0.124",".200","0","0","1","0","0",".227","28.6"
"Canó, Robinson",429664,2020,37,171,182,35,9,0,10,24,9,13.2,4.9,".316",".544",".352","0.896","0.228",".319","0","0","1","1","1",".376","24.9"
"Holaday, Bryan",592407,2020,32,31,33,4,1,0,0,9,2,27.3,6.1,".161",".194",".212","0.406","0.033",".227","0","0","0","0","0",".187","25.1"
"Greiner, Grayson",606988,2020,27,51,55,1,2,0,3,20,3,36.4,5.5,".118",".333",".182","0.515","0.215",".107","0","0","1","0","0",".220","26.9"
"Dozier, Hunter",641531,2020,28,158,186,24,4,2,6,48,27,25.8,14.5,".228",".392",".344","0.736","0.164",".288","0","4","1","0","0",".326","27.9"
"Hermosillo, Michael",641684,2020,25,8,10,2,0,0,0,1,1,10,10,".250",".250",".300","0.550","0.000",".250","0","1","0","0","1",".246",
"Mayfield, Jack",608686,2020,29,42,47,7,1,0,0,14,2,29.8,4.3,".190",".214",".239","0.453","0.024",".276","0","0","1","0","1",".207","26.0"
"Vogelbach, Daniel",596129,2020,27,115,136,15,3,0,6,33,20,24.3,14.7,".209",".391",".331","0.722","0.182",".237","0","0","1","1","0",".317","24.0"
"Santana, Domingo",570267,2020,27,70,84,6,3,0,2,25,13,29.8,15.5,".157",".286",".298","0.584","0.129",".209","0","0","1","0","0",".271","26.9"
"Profar, Jurickson",595777,2020,27,180,202,37,6,0,7,28,15,13.9,7.4,".278",".428",".343","0.771","0.150",".293","1","7","4","0","2",".335","27.0"
"Rodríguez, Sean",446481,2020,35,13,13,2,0,0,0,6,0,46.2,0,".154",".154",".154","0.308","0.000",".286","0","0","0","0","0",".136",
"Urshela, Gio",570482,2020,28,151,174,28,11,0,6,25,18,14.4,10.3,".298",".490",".368","0.858","0.192",".315","0","1","1","0","4",".365","25.0"
"Kemp, Tony",643393,2020,28,93,114,18,5,0,0,14,15,12.3,13.2,".247",".301",".363","0.664","0.054",".284","1","3","3","0","2",".307","26.6"
"Abreu, José",547989,2020,33,240,262,42,15,0,19,59,18,22.5,6.9,".317",".617",".370","0.987","0.300",".350","0","0","3","1","1",".411","26.8"
"Marmolejos, José",592530,2020,27,107,115,12,4,0,6,32,7,27.8,6.1,".206",".411",".261","0.672","0.205",".232","1","0","1","0","0",".287","25.5"
"Mercer, Jordy",474568,2020,33,20,22,4,0,0,0,2,2,9.1,9.1,".200",".200",".273","0.473","0.000",".222","0","0","0","0","0",".224","26.5"
"Moran, Colin",592567,2020,27,178,200,24,10,0,10,52,19,26,9.5,".247",".472",".325","0.797","0.225",".291","0","0","2","0","1",".340","24.2"
"Albies, Ozzie",645277,2020,23,118,124,21,5,0,6,30,5,24.2,4,".271",".466",".306","0.772","0.195",".317","1","3","1","0","0",".329","28.2"
"Shaw, Travis",543768,2020,30,163,180,23,10,0,6,50,16,27.8,8.9,".239",".411",".306","0.717","0.172",".306","0","0","0","0","1",".310","25.1"
"Torrens, Luis",620443,2020,24,70,78,12,5,0,1,15,7,19.2,9,".257",".371",".325","0.696","0.114",".315","0","0","0","0","0",".307","26.0"
"Longoria, Evan",446334,2020,34,193,209,31,10,1,7,39,11,18.7,5.3,".254",".425",".297","0.722","0.171",".280","1","0","2","0","3",".308","26.6"
"d'Arnaud, Travis",518595,2020,31,165,184,36,8,0,9,50,16,27.2,8.7,".321",".533",".386","0.919","0.212",".411","0","1","2","0","1",".392","26.3"
"Miller, Brad",543543,2020,30,142,171,17,8,1,7,46,25,26.9,14.6,".232",".451",".357","0.808","0.219",".289","0","1","3","1","1",".349","27.2"
"Grandal, Yasmani",518735,2020,31,161,194,22,7,0,8,58,30,29.9,15.5,".230",".422",".351","0.773","0.192",".299","0","0","1","0","2",".338","23.6"
"Taylor, Beau",607333,2020,30,21,24,1,0,0,0,9,2,37.5,8.3,".048",".048",".130","0.178","0.000",".083","0","0","0","0","0",".099","26.7"
"Lewis, Kyle",641786,2020,24,206,242,40,3,0,11,71,34,29.3,14,".262",".437",".364","0.801","0.175",".341","1","5","0","0","2",".349","28.0"
"Harrison, Josh",543281,2020,32,79,91,17,2,0,3,12,6,13.2,6.6,".278",".418",".352","0.770","0.140",".288","2","1","4","0","2",".335","26.7"
"Kiermaier, Kevin",595281,2020,30,138,159,19,5,3,3,42,20,26.4,12.6,".217",".362",".321","0.683","0.145",".290","1","8","1","1","0",".301","29.3"
"Choi, Ji Man",596847,2020,29,122,145,12,13,0,3,36,20,24.8,13.8,".230",".410",".331","0.741","0.180",".291","0","0","0","2","3",".316","24.3"
"Díaz, Isan",656371,2020,24,22,22,4,0,0,0,7,0,31.8,0,".182",".182",".182","0.364","0.000",".267","0","0","0","0","0",".160","25.8"
"Bell, Josh",605137,2020,27,195,223,33,3,0,8,59,22,26.5,9.9,".226",".364",".305","0.669","0.138",".273","0","0","2","4","4",".286","26.2"
"Dahl, David",621311,2020,26,93,99,13,2,2,0,28,4,28.3,4,".183",".247",".222","0.469","0.064",".258","0","1","1","0","1",".208","26.7"
"Wade, Tyler",642180,2020,25,88,105,9,3,0,3,22,12,21,11.4,".170",".307",".288","0.595","0.137",".188","1","4","3","0","1",".271","28.2"
"Gyorko, Jedd",576397,2020,31,117,135,17,3,0,9,38,15,28.1,11.1,".248",".504",".333","0.837","0.256",".278","0","0","1","1","2",".351","24.0"
"Kendrick III, Howie",435062,2020,36,91,100,19,4,0,2,17,7,17,7,".275",".385",".320","0.705","0.110",".311","0","0","0","2","2",".298","24.9"
"Chapman, Matt",656305,2020,27,142,152,12,9,2,10,54,8,35.5,5.3,".232",".535",".276","0.811","0.303",".291","0","0","1","0","1",".335","27.4"
"Espinal, Santiago",669289,2020,25,60,66,12,4,0,0,16,4,24.2,6.1,".267",".333",".308","0.641","0.066",".356","0","1","0","0","1",".282","27.0"
"O'Neill, Tyler",641933,2020,25,139,157,12,5,0,7,43,15,27.4,9.6,".173",".360",".261","0.621","0.187",".189","1","3","2","0","1",".271","29.5"
"Phillips, Brett",621433,2020,26,51,59,6,0,2,2,15,8,25.4,13.6,".196",".392",".305","0.697","0.196",".235","1","6","0","0","0",".304","28.8"
"Osuna, José",591741,2020,27,78,82,9,3,0,4,16,4,19.5,4.9,".205",".397",".244","0.641","0.192",".207","1","0","0","0","0",".273","27.3"
"Swanson, Dansby",621020,2020,26,237,264,40,15,0,10,71,22,26.9,8.3,".274",".464",".345","0.809","0.190",".350","0","5","4","0","1",".348","28.4"
"Arraez, Luis",650333,2020,23,112,121,27,9,0,0,11,8,9.1,6.6,".321",".402",".364","0.766","0.081",".353","0","0","0","0","1",".335","26.6"
"Rosario, Amed",642708,2020,24,143,147,28,3,1,4,34,4,23.1,2.7,".252",".371",".272","0.643","0.119",".305","1","0","0","0","0",".277","28.8"
"Drury, Brandon",592273,2020,27,46,49,6,1,0,0,9,2,18.4,4.1,".152",".174",".184","0.358","0.022",".184","0","0","0","0","1",".162","26.2"
"Cabrera, Miguel",408234,2020,37,204,231,37,4,0,10,51,24,22.1,10.4,".250",".417",".329","0.746","0.167",".283","0","1","1","1","2",".323","23.1"
"Davis, Chris",448801,2020,34,52,55,3,3,0,0,17,3,30.9,5.5,".115",".173",".164","0.337","0.058",".171","0","0","0","0","0",".154","24.0"
"Fletcher, David",664058,2020,26,207,230,50,13,0,3,25,20,10.9,8.7,".319",".425",".376","0.801","0.106",".348","1","2","0","0","2",".350","27.3"
"Kepler, Max",596146,2020,27,171,196,21,9,0,9,36,22,18.4,11.2,".228",".439",".321","0.760","0.211",".236","0","3","2","0","1",".328","28.0"
"Betts, Mookie",605141,2020,27,219,246,38,9,1,16,38,24,15.4,9.8,".292",".562",".366","0.928","0.270",".289","2","10","2","1","1",".390","28.3"
"Bishop, Braden",623323,2020,26,30,34,3,2,0,0,10,2,29.4,5.9,".167",".233",".242","0.475","0.066",".250","0","1","1","0","0",".220","28.9"
"Polanco, Jorge",593871,2020,26,209,226,42,8,0,4,35,13,15.5,5.8,".258",".354",".304","0.658","0.096",".292","2","4","1","0","1",".289","27.8"
"Semien, Marcus",543760,2020,29,211,236,30,9,1,7,50,25,21.2,10.6,".223",".374",".305","0.679","0.151",".260","0","4","0","0","0",".299","28.1"
"Gamel, Ben",592325,2020,28,114,127,15,8,1,3,39,13,30.7,10.2,".237",".404",".315","0.719","0.167",".333","2","0","0","0","0",".313","27.0"
"Kirk, Alejandro",672386,2020,21,24,25,6,2,0,1,4,1,16,4,".375",".583",".400","0.983","0.208",".421","0","0","0","0","0",".418","23.7"
"Brinson, Lewis",621446,2020,26,106,112,15,6,0,3,30,6,26.8,5.4,".226",".368",".268","0.636","0.142",".288","0","4","0","0","0",".275","28.5"
"Owings, Chris",572008,2020,28,41,44,8,1,0,2,11,3,25,6.8,".268",".439",".318","0.757","0.171",".321","0","1","0","0","0",".326","28.3"
"Contreras, Willson",575929,2020,28,189,225,29,10,0,7,57,20,25.3,8.9,".243",".407",".356","0.763","0.164",".307","2","1","14","1","2",".336","27.3"
"Valaika, Pat",642162,2020,27,141,150,27,4,0,8,34,8,22.7,5.3,".277",".475",".315","0.790","0.198",".313","2","0","0","0","0",".337","27.2"
"Smith, Mallex",605480,2020,27,45,47,4,2,0,0,13,2,27.7,4.3,".133",".178",".170","0.348","0.045",".188","0","2","0","0","0",".158","28.8"
"Caratini, Victor",605170,2020,26,116,132,20,7,0,1,31,12,23.5,9.1,".241",".328",".333","0.661","0.087",".321","1","0","4","1","0",".297","24.6"
"Narváez, Omar",553882,2020,28,108,126,13,4,0,2,39,16,31,12.7,".176",".269",".294","0.563","0.093",".254","0","0","2","0","0",".262","24.4"
"Rojas, Miguel",500743,2020,31,125,143,23,10,1,4,18,16,12.6,11.2,".304",".496",".392","0.888","0.192",".330","1","5","2","2","0",".379","26.4"
"Ford, Mike",645801,2020,27,74,84,4,4,0,2,16,7,19,8.3,".135",".270",".226","0.496","0.135",".140","0","0","2","0","1",".224","24.3"
"Chirinos, Robinson",455139,2020,36,74,82,8,3,0,1,21,6,25.6,7.3,".162",".243",".232","0.475","0.081",".208","0","0","1","0","1",".216","23.3"
"Villar, Jonathan",542340,2020,29,185,207,36,5,0,2,54,19,26.1,9.2,".232",".292",".301","0.593","0.060",".313","5","16","0","1","2",".266","27.0"
"Marte, Ketel",606466,2020,26,181,195,35,14,1,2,21,7,10.8,3.6,".287",".409",".323","0.732","0.122",".311","0","1","4","0","3",".316","27.6"
"Wendle, Joey",621563,2020,30,168,184,33,9,2,4,35,10,19,5.4,".286",".435",".342","0.777","0.149",".338","2","8","5","1","1",".335","28.2"
"Olivares, Edward",658668,2020,24,96,101,17,2,1,3,25,4,24.8,4,".240",".375",".267","0.642","0.135",".290","2","0","0","0","1",".275","28.9"
"Quinn, Roman",596451,2020,27,108,116,17,3,1,2,39,5,33.6,4.3,".213",".315",".261","0.576","0.102",".313","0","12","2","0","0",".254","30.5"
"Calhoun, Willie",641432,2020,25,100,108,15,2,1,1,17,5,15.7,4.6,".190",".260",".231","0.491","0.070",".214","0","0","1","0","2",".217","25.6"
"Mullins II, Cedric",656775,2020,25,140,153,28,4,3,3,37,8,24.2,5.2,".271",".407",".315","0.722","0.136",".350","2","7","1","0","0",".313","28.6"
"Heim, Jonah",641680,2020,25,38,41,8,0,0,0,3,3,7.3,7.3,".211",".211",".268","0.479","0.000",".229","0","0","0","0","0",".223","25.3"
"Pujols, Albert",405395,2020,40,152,163,20,8,0,6,25,9,15.3,5.5,".224",".395",".270","0.665","0.171",".230","0","0","1","1","1",".282","22.1"
"Solak, Nick",669256,2020,25,209,233,44,10,0,2,42,18,18,7.7,".268",".344",".326","0.670","0.076",".320","1","7","2","0","4",".297","28.6"
"Cain, Lorenzo",456715,2020,34,18,21,5,1,0,0,2,3,9.5,14.3,".333",".389",".429","0.818","0.056",".375","0","0","0","1","0",".352","26.4"
"Haase, Eric",606992,2020,27,17,19,3,0,0,0,6,1,31.6,5.3,".176",".176",".211","0.387","0.000",".250","0","0","0","0","1",".176",
"Heyward, Jason",518792,2020,30,147,181,25,6,2,6,37,30,20.4,16.6,".265",".456",".392","0.848","0.191",".311","0","2","2","1","2",".368","27.0"
"Gallo, Joey",608336,2020,26,193,226,17,8,0,10,79,29,35,12.8,".181",".378",".301","0.679","0.197",".240","0","2","4","2","0",".297","27.1"
"Kiner-Falefa, Isiah",643396,2020,25,211,228,49,4,3,3,32,14,14,6.1,".280",".370",".329","0.699","0.090",".316","5","8","2","0","1",".307","28.1"
"Delmonico, Nicky",547170,2020,27,20,22,3,0,0,0,2,2,9.1,9.1,".150",".150",".227","0.377","0.000",".167","0","0","0","0","0",".184","26.6"
"Buxton, Byron",621439,2020,26,130,135,17,3,0,13,36,2,26.7,1.5,".254",".577",".267","0.844","0.323",".241","1","2","1","0","2",".345","29.9"
"Votto, Joey",458015,2020,36,186,223,23,8,0,11,43,37,19.3,16.6,".226",".446",".354","0.800","0.220",".235","0","0","0","1","0",".347","25.3"
"Frazier, Adam",624428,2020,28,209,230,34,7,0,7,35,17,15.2,7.4,".230",".364",".297","0.661","0.134",".246","3","1","3","0","0",".291","27.2"
"Choo, Shin-Soo",425783,2020,37,110,127,18,3,0,5,33,13,26,10.2,".236",".400",".323","0.723","0.164",".284","2","6","2","1","2",".312","25.9"
"O'Hearn, Ryan",656811,2020,26,113,132,14,6,0,2,37,18,28,13.6,".195",".301",".303","0.604","0.106",".267","0","0","0","2","1",".269","26.3"
"McCarthy, Joe",663411,2020,26,10,10,0,0,0,0,5,0,50,0,".000",".000",".000","0.000","0.000",".000","0","0","0","0","0",".000",
"Wade Jr., LaMonte",664774,2020,26,39,44,6,3,0,0,9,4,20.5,9.1,".231",".308",".318","0.626","0.077",".300","1","1","1","0","0",".285","26.7"
"Velazquez, Andrew",623205,2020,25,63,77,8,1,1,0,23,10,29.9,13,".159",".206",".274","0.480","0.047",".250","2","4","0","0","0",".231","28.3"
"Odor, Rougned",596059,2020,26,138,148,9,4,0,10,47,7,31.8,4.7,".167",".413",".209","0.622","0.246",".157","1","0","1","0","2",".259","27.1"
"Díaz, Yandy",650490,2020,28,114,138,30,3,0,2,17,23,12.3,16.7,".307",".386",".428","0.814","0.079",".347","0","0","1","1","0",".367","26.0"
"Arenado, Nolan",571448,2020,29,182,201,29,9,0,8,20,15,10,7.5,".253",".434",".303","0.737","0.181",".241","0","0","0","3","4",".308","24.8"
"Berti, Jon",542932,2020,30,120,149,24,5,0,2,37,23,24.8,15.4,".258",".350",".388","0.738","0.092",".354","2","9","3","0","1",".337","29.2"
"Bart, Joey",663698,2020,23,103,111,17,5,2,0,41,3,36.9,2.7,".233",".320",".288","0.608","0.087",".387","0","0","5","0","0",".271","26.7"
"Candelario, Jeimer",600869,2020,26,185,206,34,11,3,7,49,20,23.8,9.7,".297",".503",".369","0.872","0.206",".372","1","1","1","0","0",".373","26.8"
"Stanton, Giancarlo",519317,2020,30,76,94,8,7,0,4,27,15,28.7,16,".250",".500",".387","0.887","0.250",".333","1","1","2","1","0",".379","25.7"
"García, Avisaíl",541645,2020,29,181,207,31,10,0,2,49,20,23.7,9.7,".238",".326",".333","0.659","0.088",".315","3","1","6","2","0",".296","28.0"
"Fuentes, Joshua",658069,2020,27,98,103,21,7,0,2,29,2,28.2,1.9,".306",".439",".320","0.759","0.133",".406","0","1","1","0","2",".323","27.6"
"Jay, Jon",445055,2020,35,50,57,6,1,0,1,12,3,21.1,5.3,".160",".240",".211","0.451","0.080",".175","0","0","1","0","3",".199","25.5"
"Allen, Greg",656185,2020,27,26,32,2,1,0,1,10,3,31.3,9.4,".154",".308",".281","0.589","0.154",".188","0","2","2","0","1",".267","27.2"
"Moore, Dylan",664238,2020,27,137,159,18,9,0,8,43,14,27,8.8,".255",".496",".358","0.854","0.241",".314","5","12","8","0","0",".368","27.6"
"Lugo, Dawel",608475,2020,25,10,11,2,0,0,0,1,1,9.1,9.1,".200",".200",".273","0.473","0.000",".222","0","0","0","0","0",".224","26.4"
"Pederson, Joc",592626,2020,28,121,138,12,4,0,7,34,11,24.6,8,".190",".397",".285","0.682","0.207",".200","0","1","5","0","0",".297","26.5"
"Pollock, AJ",572041,2020,32,196,210,29,9,0,16,45,12,21.4,5.7,".276",".566",".314","0.880","0.290",".277","2","2","0","1","2",".364","28.2"
"Hernández, Teoscar",606192,2020,27,190,207,32,7,0,16,63,14,30.4,6.8,".289",".579",".340","0.919","0.290",".348","1","6","1","0","1",".384","28.2"
"Bonifacio, Jorge",593528,2020,27,86,94,14,3,0,2,26,5,27.7,5.3,".221",".326",".277","0.603","0.105",".288","0","0","2","0","1",".266","28.4"
"Dietrich, Derek",518618,2020,30,61,75,6,1,0,5,21,9,28,12,".197",".459",".347","0.806","0.262",".200","1","1","5","0","0",".351","26.9"
"Escobar, Eduardo",500871,2020,31,203,222,29,7,3,4,41,15,18.5,6.8,".212",".335",".270","0.605","0.123",".244","0","1","2","4","2",".257","27.9"
"Harper, Bryce",547180,2020,27,190,244,27,9,2,13,43,49,17.6,20.1,".268",".542",".420","0.962","0.274",".279","2","8","2","8","2",".400","27.8"
"Happ, Ian",664023,2020,25,198,231,27,11,1,12,63,30,27.3,13,".258",".505",".361","0.866","0.247",".317","3","1","2","1","0",".369","27.1"
"Goldschmidt, Paul",502671,2020,32,191,231,39,13,0,6,43,37,18.6,16,".304",".466",".417","0.883","0.162",".364","0","1","1","0","1",".387","26.4"
"Maldonado, Martín",455117,2020,33,135,165,19,4,0,6,51,27,30.9,16.4,".215",".378",".350","0.728","0.163",".295","0","1","1","0","0",".326","23.6"
"Cooper, Garrett",643265,2020,29,120,133,20,8,0,6,31,11,23.3,8.3,".283",".500",".353","0.853","0.217",".337","0","0","2","0","0",".365","25.8"
"Goodrum, Niko",592348,2020,28,158,179,16,7,1,5,69,18,38.5,10.1,".184",".335",".263","0.598","0.151",".276","1","7","0","0","3",".262","28.1"
"Marte, Starling",516782,2020,31,228,250,43,14,1,6,41,12,16.4,4.8,".281",".430",".340","0.770","0.149",".319","2","10","9","1","1",".333","28.4"
"Cron, C.J.",543068,2020,30,42,52,1,3,0,4,16,9,30.8,17.3,".190",".548",".346","0.894","0.358",".182","0","0","1","0","0",".376","24.7"
"Dyson, Jarrod",502481,2020,35,61,66,11,0,0,0,11,4,16.7,6.1,".180",".180",".231","0.411","0.000",".220","0","6","0","0","0",".192","27.5"
