Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2019,"Connor Marabell","CLE","AA",25,456,0.061403508,0.114035087,0.538461538,0.273159144,0.32087912,0.389548693,0.710427813,0.116389549,4.3080185850955495,0.293956043,0.9927264684811234,53.22031116480943,3.881471872283188,0.3210354402628429,112.11052863606426,"sa858026"
2019,"Brendon Sanger","LAA","AA",25,413,0.113801452,0.292978208,0.388429752,0.202816901,0.30992736,0.343661971,0.653589331,0.14084507,3.8192794840785904,0.267857142,0.5977326142601669,42.94247917603087,-2.6665487386720175,0.3077214626432623,89.34778175036236,"sa858055"
2017,"Donnie Dewees","KCR","AA",23,524,0.087786259,0.154580152,0.567901234,0.271551724,0.340384615,0.407327586,0.747712201,0.135775862,6.553029376301012,0.308707124,0.46975902654230595,65.79575260679908,5.361507437636339,0.3383266554145739,106.90335008126124,"sa858802"
2019,"Mitchell Tolman","PIT","AA",25,461,0.101952277,0.216919739,0.47,0.254364089,0.33991228,0.34413965,0.68405193,0.089775561,5.12767503138547,0.327759197,0.07530780223896727,52.41320855181367,2.533373214413236,0.31697869497341113,106.3319437291199,"sa858829"
2015,"Yadir Drake","LAD","AA",25,399,0.070175438,0.102756892,0.682926829,0.26869806,0.32330827,0.335180055,0.658488325,0.066481995,2.051583631545699,0.291021671,-1.1588172568008304,38.211806303162916,-8.06538172225203,0.30127760669853115,81.85536175852538,"sa869674"
2021,"Kevin Vicuna","TOR","AA",23,310,0.048387096,0.219354838,0.220588235,0.247272727,0.308196721,0.32,0.628196721,0.072727273,4.421377551547751,0.315789473,0.6833447553217411,29.72613657451096,-9.560836305852506,0.28544415430944475,76.05789384867504,"sa872466"
2022,"Yorman Rodriguez","SDP","AA",24,540,0.07037037,0.153703703,0.457831325,0.279022403,0.327777777,0.421588594,0.749366371,0.142566191,3.192361896215439,0.303482587,-0.8553095757961273,68.55054262058071,-8.196673365671115,0.33312514098101953,97.12815023377614,"sa872817"
2021,"Lorenzo Cedrola","CIN","AA",23,437,0.038901601,0.114416475,0.34,0.320197044,0.356321839,0.460591133,0.816912972,0.140394089,6.042948930527242,0.344729344,-1.9295087727950886,67.37412625552768,13.973306983724784,0.3601548615543322,119.74966496884495,"sa872850"
2018,"Tyler Ramirez","OAK","AA",23,594,0.104377104,0.249158249,0.418918918,0.287109375,0.369932432,0.4296875,0.799619932,0.142578125,4.202251237449818,0.378453038,-0.8621547647053376,87.62263458514325,15.26448712790124,0.3607491009138726,115.54880762793454,"sa873260"
2022,"Leandro Cedeno","ARI","AA",23,479,0.087682672,0.233820459,0.375,0.309859154,0.373695198,0.563380281,0.937075479,0.253521127,1.94841269,0.351724137,-0.8091895580291748,90.11362447325571,22.036001403969358,0.4024617496658774,117.47903456526241,"sa873307"
